fid,DN,area,fid_2,SIG_CD,KOR_PAR_NM,PARK_SN,면적(m^2,x,y,ADM_DR_NM
101364,"2","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
101365,"5","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
101366,"7","500",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
101367,"6","200",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
101368,"2","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
101571,"4","11",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
101572,"11","99",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
101573,"17","100",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
101580,"1","200",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
101581,"4","200",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
101582,"3","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
101790,"17","76",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
101791,"26","100",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
101792,"17","100",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
101793,"4","100",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
101799,"7","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
101800,"4","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
101945,"0","12196",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
101945,"0","12196",12962,"11500",,119.000000000000000,"3464",126.840500844600001,37.545174544299996,우장산동
101951,"0","94166",12737,"11500",대원공원,29.000000000000000,"277",126.835926423399997,37.544893617000000,화곡3동
101951,"0","94166",12802,"11500",,63.000000000000000,"976",126.834776294799994,37.544575224100001,화곡3동
101951,"0","94166",12960,"11500",,116.000000000000000,"4493",126.836956791999995,37.546171778300000,우장산동
101972,"6","300",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
101973,"1","200",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
101974,"1","200",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102046,"18","41",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
102047,"29","100",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
102048,"28","100",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
102049,"13","100",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
102050,"2","100",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
102060,"1","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102061,"3","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102062,"5","600",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102063,"6","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102064,"5","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102262,"24","98",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
102263,"32","200",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
102264,"22","100",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
102265,"5","100",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
102274,"1","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102275,"4","1899",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102276,"4","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102277,"2","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102278,"2","200",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102496,"3","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102497,"2","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102498,"1","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102499,"2","200",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102500,"3","200",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102501,"1","200",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102502,"1","200",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102703,"7","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102704,"3","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
102898,"2","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
103092,"6","700",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
103093,"3","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
103094,"1","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
103095,"1","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
103297,"5","1300",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
103298,"2","200",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
103299,"1","200",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
103652,"1","27890",12961,"11500",,117.000000000000000,"822",126.830088010899999,37.544246514800001,화곡3동
103656,"3","1499",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
103735,"4","2399",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
103736,"1","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
103737,"1","700",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
103965,"1","500",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
103966,"2","600",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
104188,"2","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
104189,"1","200",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
104423,"2","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
104424,"1","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
104653,"2","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
104654,"1","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
104887,"2","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
104888,"1","100",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
104890,"1","200",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
105106,"1","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
105107,"6","1300",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
105113,"8","200",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
105114,"7","200",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
105115,"6","300",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
105315,"1","200",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
105321,"11","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
105459,"2","24691",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
105459,"2","24691",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
105466,"0","24491",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
105484,"3","300",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
105500,"8","300",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
105590,"1","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
105591,"7","500",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
105594,"11","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
105595,"13","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
105596,"12","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
105597,"8","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
105598,"5","1699",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
105811,"1","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
105812,"2","200",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
105813,"6","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
105814,"8","300",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
105817,"10","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
105818,"12","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
105819,"13","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
105820,"9","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106020,"1","1699",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
106021,"5","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
106022,"7","700",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
106024,"5","1599",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106026,"6","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106027,"7","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106028,"12","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106029,"14","200",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106030,"8","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106031,"3","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106032,"4","5598",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106033,"3","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106034,"2","200",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106246,"2","300",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
106247,"4","400",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
106250,"8","200",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106251,"2","200",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106252,"4","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106253,"8","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106254,"16","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106255,"12","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106256,"8","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106257,"6","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106258,"2","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106259,"1","400",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106260,"6","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106261,"5","1799",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
106480,"2","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
106481,"1","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
106484,"3","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106485,"1","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106486,"5","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106487,"12","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106488,"14","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106489,"11","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106490,"8","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106491,"5","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106492,"3","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106493,"4","200",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106494,"4","2999",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
106726,"3","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
106727,"2","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
106728,"6","800",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
106730,"6","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106731,"1","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106732,"2","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106733,"5","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106734,"8","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106735,"7","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106736,"5","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106737,"4","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106738,"3","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106741,"4","300",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
106969,"3","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
106970,"2","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
106971,"1","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
106972,"7","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
106975,"13","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106976,"10","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106977,"3","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106978,"2","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106979,"5","4698",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
106980,"2","400",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
106981,"4","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
106982,"2","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107202,"3","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107203,"2","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107204,"8","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107206,"9","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107207,"1","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107208,"3","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107209,"5","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107210,"4","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107212,"3","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107213,"6","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107214,"10","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107215,"12","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107367,"3","31089",12738,"11500",,30.000000000000000,"973",126.841551850000002,37.543124444599997,우장산동
107369,"0","9197",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107373,"1","600",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107381,"0","4199",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107389,"6","2099",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107403,"3","11896",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107404,"5","300",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107405,"7","200",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107406,"11","200",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107407,"5","200",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107495,"2","2699",13011,"11500",,132.000000000000000,"984",126.834445498899996,37.540840692300002,화곡3동
107500,"5","1699",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107501,"4","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107502,"2","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107503,"1","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107504,"9","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107505,"5","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107508,"10","200",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107509,"1","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107510,"3","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107511,"5","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107512,"5","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107513,"4","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107514,"5","1699",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107515,"8","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107516,"12","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107517,"13","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107518,"11","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107519,"7","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107520,"6","1400",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107759,"3","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107760,"1","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107761,"1","200",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107762,"2","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107763,"7","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107764,"8","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107765,"6","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107766,"4","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107767,"1","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107768,"1","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107769,"2","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107770,"3","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107771,"4","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107772,"5","400",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107773,"4","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107774,"3","600",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107774,"3","600",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107775,"4","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107776,"6","200",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107777,"7","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107778,"10","200",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107779,"6","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107780,"3","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107781,"4","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
107985,"4","2699",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107986,"4","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107987,"5","100",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107988,"7","200",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
107990,"9","300",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107991,"6","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107992,"3","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107993,"1","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107994,"1","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107995,"2","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107996,"3","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107997,"4","200",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107998,"3","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
107999,"2","300",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
108000,"1","300",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
108000,"1","300",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
108001,"6","1599",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
108002,"7","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
108003,"7","200",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
108004,"3","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
108005,"4","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
108006,"5","100",12804,"11500",박장공원,65.000000000000000,"930",126.849095676199994,37.540737989999997,화곡본동
108205,"2","600",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
108206,"6","900",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
108207,"5","600",12905,"11500",볏골공원,101.000000000000000,"4262",126.844388627000001,37.541478117899999,화곡본동
108210,"8","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
108211,"6","100",12803,"11500",비둘기공원,64.000000000000000,"1102",126.846981247100004,37.541369676999999,화곡본동
