fid,BASE_DATE,ADM_DR_CD,ADM_DR_NM,OBJECTID,fid_2,DN,area
19,"20210630","1116073",화곡1동,"259",127071,"2","200"
19,"20210630","1116073",화곡1동,"259",127072,"1","400"
19,"20210630","1116073",화곡1동,"259",128783,"1","66758"
19,"20210630","1116073",화곡1동,"259",129229,"0","587216"
20,"20210630","1116074",우장산동,"260",79392,"1","100"
20,"20210630","1116074",우장산동,"260",79444,"1","100"
20,"20210630","1116074",우장산동,"260",79476,"3","7797"
20,"20210630","1116074",우장산동,"260",79506,"1","100"
20,"20210630","1116074",우장산동,"260",79507,"2","26291"
20,"20210630","1116074",우장산동,"260",79557,"1","100"
20,"20210630","1116074",우장산동,"260",79613,"1","100"
20,"20210630","1116074",우장산동,"260",79614,"2","100"
20,"20210630","1116074",우장산동,"260",79615,"4","100"
20,"20210630","1116074",우장산동,"260",79616,"5","100"
20,"20210630","1116074",우장산동,"260",79617,"4","200"
20,"20210630","1116074",우장산동,"260",79618,"1","1899"
20,"20210630","1116074",우장산동,"260",79678,"3","100"
20,"20210630","1116074",우장산동,"260",79679,"4","100"
20,"20210630","1116074",우장산동,"260",79680,"5","500"
20,"20210630","1116074",우장산동,"260",79681,"6","500"
20,"20210630","1116074",우장산동,"260",79682,"5","100"
20,"20210630","1116074",우장산동,"260",79683,"4","100"
20,"20210630","1116074",우장산동,"260",79684,"2","300"
20,"20210630","1116074",우장산동,"260",79685,"5","100"
20,"20210630","1116074",우장산동,"260",79686,"9","100"
20,"20210630","1116074",우장산동,"260",79687,"11","100"
20,"20210630","1116074",우장산동,"260",79688,"10","100"
20,"20210630","1116074",우장산동,"260",79766,"4","100"
20,"20210630","1116074",우장산동,"260",79767,"6","100"
20,"20210630","1116074",우장산동,"260",79768,"7","400"
20,"20210630","1116074",우장산동,"260",79769,"6","200"
20,"20210630","1116074",우장산동,"260",79770,"9","100"
20,"20210630","1116074",우장산동,"260",79771,"15","100"
20,"20210630","1116074",우장산동,"260",79772,"18","100"
20,"20210630","1116074",우장산동,"260",79773,"19","300"
20,"20210630","1116074",우장산동,"260",79843,"1","2599"
20,"20210630","1116074",우장산동,"260",79844,"2","900"
20,"20210630","1116074",우장산동,"260",79845,"1","200"
20,"20210630","1116074",우장산동,"260",79846,"5","100"
20,"20210630","1116074",우장산동,"260",79847,"7","500"
20,"20210630","1116074",우장산동,"260",79848,"6","100"
20,"20210630","1116074",우장산동,"260",79849,"9","200"
20,"20210630","1116074",우장산동,"260",79850,"11","300"
20,"20210630","1116074",우장산동,"260",79851,"12","100"
20,"20210630","1116074",우장산동,"260",79852,"15","100"
20,"20210630","1116074",우장산동,"260",79853,"16","100"
20,"20210630","1116074",우장산동,"260",79854,"14","200"
20,"20210630","1116074",우장산동,"260",79855,"17","100"
20,"20210630","1116074",우장산동,"260",79917,"1","400"
20,"20210630","1116074",우장산동,"260",79918,"2","200"
20,"20210630","1116074",우장산동,"260",79919,"1","100"
20,"20210630","1116074",우장산동,"260",79920,"1","100"
20,"20210630","1116074",우장산동,"260",79921,"3","100"
20,"20210630","1116074",우장산동,"260",79922,"10","100"
20,"20210630","1116074",우장산동,"260",79923,"9","100"
20,"20210630","1116074",우장산동,"260",79924,"8","200"
20,"20210630","1116074",우장산동,"260",79925,"7","100"
20,"20210630","1116074",우장산동,"260",79982,"1","400"
20,"20210630","1116074",우장산동,"260",79983,"2","200"
20,"20210630","1116074",우장산동,"260",79984,"4","100"
20,"20210630","1116074",우장산동,"260",79985,"3","600"
20,"20210630","1116074",우장산동,"260",79986,"2","100"
20,"20210630","1116074",우장산동,"260",79987,"1","200"
20,"20210630","1116074",우장산동,"260",79988,"1","100"
20,"20210630","1116074",우장산동,"260",79989,"2","100"
20,"20210630","1116074",우장산동,"260",79990,"5","100"
20,"20210630","1116074",우장산동,"260",79991,"8","300"
20,"20210630","1116074",우장산동,"260",79992,"6","100"
20,"20210630","1116074",우장산동,"260",79993,"2","100"
20,"20210630","1116074",우장산동,"260",80031,"1","700"
20,"20210630","1116074",우장산동,"260",80032,"2","18293"
20,"20210630","1116074",우장산동,"260",80039,"3","400"
20,"20210630","1116074",우장산동,"260",80040,"4","300"
20,"20210630","1116074",우장산동,"260",80069,"1","400"
20,"20210630","1116074",우장산동,"260",80070,"2","200"
20,"20210630","1116074",우장산동,"260",80071,"3","200"
20,"20210630","1116074",우장산동,"260",80072,"4","300"
20,"20210630","1116074",우장산동,"260",80073,"2","100"
20,"20210630","1116074",우장산동,"260",80074,"1","100"
20,"20210630","1116074",우장산동,"260",80075,"4","100"
20,"20210630","1116074",우장산동,"260",80076,"5","100"
20,"20210630","1116074",우장산동,"260",80077,"7","1300"
20,"20210630","1116074",우장산동,"260",80078,"6","100"
20,"20210630","1116074",우장산동,"260",80079,"1","100"
20,"20210630","1116074",우장산동,"260",80135,"2","200"
20,"20210630","1116074",우장산동,"260",80136,"3","200"
20,"20210630","1116074",우장산동,"260",80137,"3","200"
20,"20210630","1116074",우장산동,"260",80138,"2","100"
20,"20210630","1116074",우장산동,"260",80139,"1","200"
20,"20210630","1116074",우장산동,"260",80140,"3","100"
20,"20210630","1116074",우장산동,"260",80141,"5","100"
20,"20210630","1116074",우장산동,"260",80142,"7","100"
20,"20210630","1116074",우장산동,"260",80143,"6","1100"
20,"20210630","1116074",우장산동,"260",80144,"6","100"
20,"20210630","1116074",우장산동,"260",80145,"5","100"
20,"20210630","1116074",우장산동,"260",80146,"3","100"
20,"20210630","1116074",우장산동,"260",80205,"3","100"
20,"20210630","1116074",우장산동,"260",80206,"2","200"
20,"20210630","1116074",우장산동,"260",80207,"1","100"
20,"20210630","1116074",우장산동,"260",80208,"1","300"
20,"20210630","1116074",우장산동,"260",80209,"4","100"
20,"20210630","1116074",우장산동,"260",80210,"6","1200"
20,"20210630","1116074",우장산동,"260",80211,"7","100"
20,"20210630","1116074",우장산동,"260",80212,"8","100"
20,"20210630","1116074",우장산동,"260",80213,"7","100"
20,"20210630","1116074",우장산동,"260",80214,"8","100"
20,"20210630","1116074",우장산동,"260",80215,"12","100"
20,"20210630","1116074",우장산동,"260",80216,"16","100"
20,"20210630","1116074",우장산동,"260",80217,"15","100"
20,"20210630","1116074",우장산동,"260",80218,"11","100"
20,"20210630","1116074",우장산동,"260",80219,"6","100"
20,"20210630","1116074",우장산동,"260",80271,"3","200"
20,"20210630","1116074",우장산동,"260",80272,"2","100"
20,"20210630","1116074",우장산동,"260",80273,"1","200"
20,"20210630","1116074",우장산동,"260",80274,"4","100"
20,"20210630","1116074",우장산동,"260",80275,"6","100"
20,"20210630","1116074",우장산동,"260",80276,"8","100"
20,"20210630","1116074",우장산동,"260",80277,"9","100"
20,"20210630","1116074",우장산동,"260",80278,"10","100"
20,"20210630","1116074",우장산동,"260",80279,"8","100"
20,"20210630","1116074",우장산동,"260",80280,"5","100"
20,"20210630","1116074",우장산동,"260",80281,"13","100"
20,"20210630","1116074",우장산동,"260",80282,"21","100"
20,"20210630","1116074",우장산동,"260",80283,"24","200"
20,"20210630","1116074",우장산동,"260",80284,"21","100"
20,"20210630","1116074",우장산동,"260",80285,"16","100"
20,"20210630","1116074",우장산동,"260",80339,"3","100"
20,"20210630","1116074",우장산동,"260",80340,"2","100"
20,"20210630","1116074",우장산동,"260",80341,"1","200"
20,"20210630","1116074",우장산동,"260",80342,"4","100"
20,"20210630","1116074",우장산동,"260",80343,"6","100"
20,"20210630","1116074",우장산동,"260",80344,"12","100"
20,"20210630","1116074",우장산동,"260",80345,"14","100"
20,"20210630","1116074",우장산동,"260",80346,"12","100"
20,"20210630","1116074",우장산동,"260",80347,"9","100"
20,"20210630","1116074",우장산동,"260",80348,"7","100"
20,"20210630","1116074",우장산동,"260",80349,"9","100"
20,"20210630","1116074",우장산동,"260",80350,"22","100"
20,"20210630","1116074",우장산동,"260",80351,"25","100"
20,"20210630","1116074",우장산동,"260",80352,"17","100"
20,"20210630","1116074",우장산동,"260",80353,"16","100"
20,"20210630","1116074",우장산동,"260",80354,"17","100"
20,"20210630","1116074",우장산동,"260",80355,"22","100"
20,"20210630","1116074",우장산동,"260",80417,"1","100"
20,"20210630","1116074",우장산동,"260",80418,"5","100"
20,"20210630","1116074",우장산동,"260",80419,"11","100"
20,"20210630","1116074",우장산동,"260",80420,"19","100"
20,"20210630","1116074",우장산동,"260",80421,"18","100"
20,"20210630","1116074",우장산동,"260",80422,"14","100"
20,"20210630","1116074",우장산동,"260",80423,"13","300"
20,"20210630","1116074",우장산동,"260",80424,"19","100"
20,"20210630","1116074",우장산동,"260",80425,"27","100"
20,"20210630","1116074",우장산동,"260",80426,"22","100"
20,"20210630","1116074",우장산동,"260",80427,"11","100"
20,"20210630","1116074",우장산동,"260",80428,"10","100"
20,"20210630","1116074",우장산동,"260",80429,"14","100"
20,"20210630","1116074",우장산동,"260",80497,"4","100"
20,"20210630","1116074",우장산동,"260",80498,"6","100"
20,"20210630","1116074",우장산동,"260",80499,"9","100"
20,"20210630","1116074",우장산동,"260",80500,"18","100"
20,"20210630","1116074",우장산동,"260",80501,"20","100"
20,"20210630","1116074",우장산동,"260",80502,"14","100"
20,"20210630","1116074",우장산동,"260",80503,"12","100"
20,"20210630","1116074",우장산동,"260",80504,"16","100"
20,"20210630","1116074",우장산동,"260",80505,"21","200"
20,"20210630","1116074",우장산동,"260",80506,"22","100"
20,"20210630","1116074",우장산동,"260",80507,"16","200"
20,"20210630","1116074",우장산동,"260",80508,"12","100"
20,"20210630","1116074",우장산동,"260",80509,"14","100"
20,"20210630","1116074",우장산동,"260",80510,"17","200"
20,"20210630","1116074",우장산동,"260",80576,"4","100"
20,"20210630","1116074",우장산동,"260",80577,"8","100"
20,"20210630","1116074",우장산동,"260",80578,"14","100"
20,"20210630","1116074",우장산동,"260",80579,"19","100"
20,"20210630","1116074",우장산동,"260",80580,"14","100"
20,"20210630","1116074",우장산동,"260",80581,"9","100"
20,"20210630","1116074",우장산동,"260",80582,"15","100"
20,"20210630","1116074",우장산동,"260",80583,"20","100"
20,"20210630","1116074",우장산동,"260",80584,"13","200"
20,"20210630","1116074",우장산동,"260",80633,"2","600"
20,"20210630","1116074",우장산동,"260",80640,"6","200"
20,"20210630","1116074",우장산동,"260",80641,"8","200"
20,"20210630","1116074",우장산동,"260",80642,"19","200"
20,"20210630","1116074",우장산동,"260",80643,"17","300"
20,"20210630","1116074",우장산동,"260",80672,"1","250411"
20,"20210630","1116074",우장산동,"260",80678,"1","500"
20,"20210630","1116074",우장산동,"260",80679,"5","100"
20,"20210630","1116074",우장산동,"260",80680,"10","100"
20,"20210630","1116074",우장산동,"260",80681,"18","200"
20,"20210630","1116074",우장산동,"260",80682,"16","100"
20,"20210630","1116074",우장산동,"260",80683,"9","100"
20,"20210630","1116074",우장산동,"260",80684,"11","100"
20,"20210630","1116074",우장산동,"260",80685,"19","400"
20,"20210630","1116074",우장산동,"260",80686,"18","100"
20,"20210630","1116074",우장산동,"260",80687,"15","100"
20,"20210630","1116074",우장산동,"260",80688,"12","100"
20,"20210630","1116074",우장산동,"260",80689,"15","100"
20,"20210630","1116074",우장산동,"260",80690,"21","100"
20,"20210630","1116074",우장산동,"260",80756,"4","12596"
20,"20210630","1116074",우장산동,"260",80760,"4","200"
20,"20210630","1116074",우장산동,"260",80761,"6","200"
20,"20210630","1116074",우장산동,"260",80762,"7","1899"
20,"20210630","1116074",우장산동,"260",80763,"13","100"
20,"20210630","1116074",우장산동,"260",80764,"13","100"
20,"20210630","1116074",우장산동,"260",80765,"8","200"
20,"20210630","1116074",우장산동,"260",80766,"7","100"
20,"20210630","1116074",우장산동,"260",80767,"14","100"
20,"20210630","1116074",우장산동,"260",80768,"24","100"
20,"20210630","1116074",우장산동,"260",80769,"21","100"
20,"20210630","1116074",우장산동,"260",80770,"14","100"
20,"20210630","1116074",우장산동,"260",80771,"15","100"
20,"20210630","1116074",우장산동,"260",80772,"16","200"
20,"20210630","1116074",우장산동,"260",80773,"12","100"
20,"20210630","1116074",우장산동,"260",80774,"9","100"
20,"20210630","1116074",우장산동,"260",80775,"13","100"
20,"20210630","1116074",우장산동,"260",80776,"15","100"
20,"20210630","1116074",우장산동,"260",80842,"9","100"
20,"20210630","1116074",우장산동,"260",80843,"15","100"
20,"20210630","1116074",우장산동,"260",80844,"16","100"
20,"20210630","1116074",우장산동,"260",80845,"11","300"
20,"20210630","1116074",우장산동,"260",80846,"11","100"
20,"20210630","1116074",우장산동,"260",80847,"21","100"
20,"20210630","1116074",우장산동,"260",80848,"26","100"
20,"20210630","1116074",우장산동,"260",80849,"19","100"
20,"20210630","1116074",우장산동,"260",80850,"10","300"
20,"20210630","1116074",우장산동,"260",80851,"12","200"
20,"20210630","1116074",우장산동,"260",80852,"7","100"
20,"20210630","1116074",우장산동,"260",80853,"6","100"
20,"20210630","1116074",우장산동,"260",80854,"10","100"
20,"20210630","1116074",우장산동,"260",80855,"13","100"
20,"20210630","1116074",우장산동,"260",80939,"3","9097"
20,"20210630","1116074",우장산동,"260",80940,"5","100"
20,"20210630","1116074",우장산동,"260",80941,"7","100"
20,"20210630","1116074",우장산동,"260",80942,"9","100"
20,"20210630","1116074",우장산동,"260",80943,"13","100"
20,"20210630","1116074",우장산동,"260",80944,"16","100"
20,"20210630","1116074",우장산동,"260",80945,"13","100"
20,"20210630","1116074",우장산동,"260",80946,"17","100"
20,"20210630","1116074",우장산동,"260",80947,"24","100"
20,"20210630","1116074",우장산동,"260",80948,"22","100"
20,"20210630","1116074",우장산동,"260",80949,"14","100"
20,"20210630","1116074",우장산동,"260",80950,"9","100"
20,"20210630","1116074",우장산동,"260",80951,"11","100"
20,"20210630","1116074",우장산동,"260",80952,"9","100"
20,"20210630","1116074",우장산동,"260",80953,"8","100"
20,"20210630","1116074",우장산동,"260",80954,"7","100"
20,"20210630","1116074",우장산동,"260",80955,"9","100"
20,"20210630","1116074",우장산동,"260",80956,"11","100"
20,"20210630","1116074",우장산동,"260",80957,"16","100"
20,"20210630","1116074",우장산동,"260",81034,"4","200"
20,"20210630","1116074",우장산동,"260",81035,"8","600"
20,"20210630","1116074",우장산동,"260",81036,"15","200"
20,"20210630","1116074",우장산동,"260",81037,"10","200"
20,"20210630","1116074",우장산동,"260",81038,"12","200"
20,"20210630","1116074",우장산동,"260",81039,"15","100"
20,"20210630","1116074",우장산동,"260",81040,"20","100"
20,"20210630","1116074",우장산동,"260",81041,"21","100"
20,"20210630","1116074",우장산동,"260",81042,"17","100"
20,"20210630","1116074",우장산동,"260",81043,"12","200"
20,"20210630","1116074",우장산동,"260",81044,"10","200"
20,"20210630","1116074",우장산동,"260",81045,"11","100"
20,"20210630","1116074",우장산동,"260",81046,"12","100"
20,"20210630","1116074",우장산동,"260",81047,"11","100"
20,"20210630","1116074",우장산동,"260",81048,"10","100"
20,"20210630","1116074",우장산동,"260",81049,"9","100"
20,"20210630","1116074",우장산동,"260",81050,"10","200"
20,"20210630","1116074",우장산동,"260",81051,"13","100"
20,"20210630","1116074",우장산동,"260",81131,"6","200"
20,"20210630","1116074",우장산동,"260",81132,"16","200"
20,"20210630","1116074",우장산동,"260",81133,"17","100"
20,"20210630","1116074",우장산동,"260",81134,"17","100"
20,"20210630","1116074",우장산동,"260",81135,"21","200"
20,"20210630","1116074",우장산동,"260",81136,"20","100"
20,"20210630","1116074",우장산동,"260",81137,"16","100"
20,"20210630","1116074",우장산동,"260",81138,"13","100"
20,"20210630","1116074",우장산동,"260",81139,"15","100"
20,"20210630","1116074",우장산동,"260",81140,"12","100"
20,"20210630","1116074",우장산동,"260",81141,"11","500"
20,"20210630","1116074",우장산동,"260",81220,"5","200"
20,"20210630","1116074",우장산동,"260",81221,"7","200"
20,"20210630","1116074",우장산동,"260",81222,"19","100"
20,"20210630","1116074",우장산동,"260",81223,"11","100"
20,"20210630","1116074",우장산동,"260",81224,"14","100"
20,"20210630","1116074",우장산동,"260",81225,"19","200"
20,"20210630","1116074",우장산동,"260",81226,"18","100"
20,"20210630","1116074",우장산동,"260",81227,"14","200"
20,"20210630","1116074",우장산동,"260",81228,"11","200"
20,"20210630","1116074",우장산동,"260",81229,"15","100"
20,"20210630","1116074",우장산동,"260",81230,"16","100"
20,"20210630","1116074",우장산동,"260",81231,"14","200"
20,"20210630","1116074",우장산동,"260",81232,"15","100"
20,"20210630","1116074",우장산동,"260",81233,"16","100"
20,"20210630","1116074",우장산동,"260",81234,"15","100"
20,"20210630","1116074",우장산동,"260",81235,"14","100"
20,"20210630","1116074",우장산동,"260",81304,"8","100"
20,"20210630","1116074",우장산동,"260",81305,"17","100"
20,"20210630","1116074",우장산동,"260",81306,"18","100"
20,"20210630","1116074",우장산동,"260",81307,"13","100"
20,"20210630","1116074",우장산동,"260",81308,"16","100"
20,"20210630","1116074",우장산동,"260",81309,"18","100"
20,"20210630","1116074",우장산동,"260",81310,"13","100"
20,"20210630","1116074",우장산동,"260",81311,"12","100"
20,"20210630","1116074",우장산동,"260",81312,"16","100"
20,"20210630","1116074",우장산동,"260",81313,"19","100"
20,"20210630","1116074",우장산동,"260",81314,"18","100"
20,"20210630","1116074",우장산동,"260",81315,"20","100"
20,"20210630","1116074",우장산동,"260",81316,"23","100"
20,"20210630","1116074",우장산동,"260",81317,"24","100"
20,"20210630","1116074",우장산동,"260",81318,"23","100"
20,"20210630","1116074",우장산동,"260",81319,"21","100"
20,"20210630","1116074",우장산동,"260",81366,"2","400"
20,"20210630","1116074",우장산동,"260",81372,"4","2099"
20,"20210630","1116074",우장산동,"260",81377,"15","200"
20,"20210630","1116074",우장산동,"260",81404,"5","100"
20,"20210630","1116074",우장산동,"260",81405,"10","100"
20,"20210630","1116074",우장산동,"260",81406,"16","300"
20,"20210630","1116074",우장산동,"260",81407,"17","200"
20,"20210630","1116074",우장산동,"260",81408,"18","100"
20,"20210630","1116074",우장산동,"260",81409,"17","100"
20,"20210630","1116074",우장산동,"260",81410,"14","100"
20,"20210630","1116074",우장산동,"260",81411,"17","100"
20,"20210630","1116074",우장산동,"260",81412,"15","200"
20,"20210630","1116074",우장산동,"260",81413,"13","100"
20,"20210630","1116074",우장산동,"260",81414,"18","100"
20,"20210630","1116074",우장산동,"260",81415,"23","100"
20,"20210630","1116074",우장산동,"260",81416,"24","200"
20,"20210630","1116074",우장산동,"260",81417,"25","100"
20,"20210630","1116074",우장산동,"260",81418,"26","200"
20,"20210630","1116074",우장산동,"260",81419,"25","100"
20,"20210630","1116074",우장산동,"260",81493,"1","200"
20,"20210630","1116074",우장산동,"260",81494,"3","200"
20,"20210630","1116074",우장산동,"260",81495,"6","1999"
20,"20210630","1116074",우장산동,"260",81496,"7","100"
20,"20210630","1116074",우장산동,"260",81497,"11","100"
20,"20210630","1116074",우장산동,"260",81498,"18","100"
20,"20210630","1116074",우장산동,"260",81499,"20","100"
20,"20210630","1116074",우장산동,"260",81500,"19","100"
20,"20210630","1116074",우장산동,"260",81501,"14","100"
20,"20210630","1116074",우장산동,"260",81502,"12","200"
20,"20210630","1116074",우장산동,"260",81503,"17","100"
20,"20210630","1116074",우장산동,"260",81504,"14","100"
20,"20210630","1116074",우장산동,"260",81505,"21","100"
20,"20210630","1116074",우장산동,"260",81506,"26","100"
20,"20210630","1116074",우장산동,"260",81507,"25","100"
20,"20210630","1116074",우장산동,"260",81508,"20","100"
20,"20210630","1116074",우장산동,"260",81509,"19","100"
20,"20210630","1116074",우장산동,"260",81510,"20","100"
20,"20210630","1116074",우장산동,"260",81511,"22","100"
20,"20210630","1116074",우장산동,"260",81512,"24","200"
20,"20210630","1116074",우장산동,"260",81576,"8","100"
20,"20210630","1116074",우장산동,"260",81577,"12","100"
20,"20210630","1116074",우장산동,"260",81578,"19","300"
20,"20210630","1116074",우장산동,"260",81579,"21","100"
20,"20210630","1116074",우장산동,"260",81580,"17","100"
20,"20210630","1116074",우장산동,"260",81581,"11","100"
20,"20210630","1116074",우장산동,"260",81582,"19","300"
20,"20210630","1116074",우장산동,"260",81583,"13","100"
20,"20210630","1116074",우장산동,"260",81584,"16","100"
20,"20210630","1116074",우장산동,"260",81585,"24","100"
20,"20210630","1116074",우장산동,"260",81586,"27","100"
20,"20210630","1116074",우장산동,"260",81587,"23","100"
20,"20210630","1116074",우장산동,"260",81588,"16","300"
20,"20210630","1116074",우장산동,"260",81589,"13","100"
20,"20210630","1116074",우장산동,"260",81590,"14","100"
20,"20210630","1116074",우장산동,"260",81591,"16","100"
20,"20210630","1116074",우장산동,"260",81592,"19","100"
20,"20210630","1116074",우장산동,"260",81647,"2","100"
20,"20210630","1116074",우장산동,"260",81648,"6","400"
20,"20210630","1116074",우장산동,"260",81649,"7","200"
20,"20210630","1116074",우장산동,"260",81650,"10","100"
20,"20210630","1116074",우장산동,"260",81651,"13","300"
20,"20210630","1116074",우장산동,"260",81652,"15","300"
20,"20210630","1116074",우장산동,"260",81653,"12","100"
20,"20210630","1116074",우장산동,"260",81654,"14","100"
20,"20210630","1116074",우장산동,"260",81655,"20","100"
20,"20210630","1116074",우장산동,"260",81656,"18","100"
20,"20210630","1116074",우장산동,"260",81657,"12","200"
20,"20210630","1116074",우장산동,"260",81658,"17","100"
20,"20210630","1116074",우장산동,"260",81659,"25","100"
20,"20210630","1116074",우장산동,"260",81660,"28","200"
20,"20210630","1116074",우장산동,"260",81661,"24","300"
20,"20210630","1116074",우장산동,"260",81662,"12","600"
20,"20210630","1116074",우장산동,"260",81663,"13","400"
20,"20210630","1116074",우장산동,"260",81664,"15","100"
20,"20210630","1116074",우장산동,"260",81712,"1","200"
20,"20210630","1116074",우장산동,"260",81713,"7","100"
20,"20210630","1116074",우장산동,"260",81714,"4","300"
20,"20210630","1116074",우장산동,"260",81715,"11","100"
20,"20210630","1116074",우장산동,"260",81716,"17","200"
20,"20210630","1116074",우장산동,"260",81717,"13","200"
20,"20210630","1116074",우장산동,"260",81718,"17","100"
20,"20210630","1116074",우장산동,"260",81719,"21","100"
20,"20210630","1116074",우장산동,"260",81720,"17","100"
20,"20210630","1116074",우장산동,"260",81721,"19","100"
20,"20210630","1116074",우장산동,"260",81722,"26","300"
20,"20210630","1116074",우장산동,"260",81723,"14","100"
20,"20210630","1116074",우장산동,"260",81769,"8","500"
20,"20210630","1116074",우장산동,"260",81770,"5","100"
20,"20210630","1116074",우장산동,"260",81771,"8","100"
20,"20210630","1116074",우장산동,"260",81772,"12","100"
20,"20210630","1116074",우장산동,"260",81773,"16","300"
20,"20210630","1116074",우장산동,"260",81774,"19","100"
20,"20210630","1116074",우장산동,"260",81775,"22","100"
20,"20210630","1116074",우장산동,"260",81776,"16","300"
20,"20210630","1116074",우장산동,"260",81777,"14","100"
20,"20210630","1116074",우장산동,"260",81778,"22","300"
20,"20210630","1116074",우장산동,"260",81779,"18","100"
20,"20210630","1116074",우장산동,"260",81780,"14","100"
20,"20210630","1116074",우장산동,"260",81781,"15","300"
20,"20210630","1116074",우장산동,"260",81820,"2","100"
20,"20210630","1116074",우장산동,"260",81821,"6","100"
20,"20210630","1116074",우장산동,"260",81822,"6","200"
20,"20210630","1116074",우장산동,"260",81823,"13","100"
20,"20210630","1116074",우장산동,"260",81824,"15","800"
20,"20210630","1116074",우장산동,"260",81825,"14","100"
20,"20210630","1116074",우장산동,"260",81826,"20","100"
20,"20210630","1116074",우장산동,"260",81827,"23","100"
20,"20210630","1116074",우장산동,"260",81828,"25","400"
20,"20210630","1116074",우장산동,"260",81829,"21","100"
20,"20210630","1116074",우장산동,"260",81830,"16","200"
20,"20210630","1116074",우장산동,"260",81831,"16","100"
20,"20210630","1116074",우장산동,"260",81865,"1","100"
20,"20210630","1116074",우장산동,"260",81866,"6","100"
20,"20210630","1116074",우장산동,"260",81867,"9","200"
20,"20210630","1116074",우장산동,"260",81868,"7","100"
20,"20210630","1116074",우장산동,"260",81869,"16","100"
20,"20210630","1116074",우장산동,"260",81870,"21","200"
20,"20210630","1116074",우장산동,"260",81871,"17","100"
20,"20210630","1116074",우장산동,"260",81872,"19","100"
20,"20210630","1116074",우장산동,"260",81873,"23","100"
20,"20210630","1116074",우장산동,"260",81874,"15","100"
20,"20210630","1116074",우장산동,"260",81906,"9","400"
20,"20210630","1116074",우장산동,"260",81909,"14","1000"
20,"20210630","1116074",우장산동,"260",81910,"27","300"
20,"20210630","1116074",우장산동,"260",81911,"11","300"
20,"20210630","1116074",우장산동,"260",81920,"1","100"
20,"20210630","1116074",우장산동,"260",81921,"5","100"
20,"20210630","1116074",우장산동,"260",81922,"10","100"
20,"20210630","1116074",우장산동,"260",81923,"11","100"
20,"20210630","1116074",우장산동,"260",81924,"8","100"
20,"20210630","1116074",우장산동,"260",81925,"6","100"
20,"20210630","1116074",우장산동,"260",81926,"5","4298"
20,"20210630","1116074",우장산동,"260",81927,"13","100"
20,"20210630","1116074",우장산동,"260",81928,"14","100"
20,"20210630","1116074",우장산동,"260",81929,"16","300"
20,"20210630","1116074",우장산동,"260",81930,"17","100"
20,"20210630","1116074",우장산동,"260",81931,"19","100"
20,"20210630","1116074",우장산동,"260",81932,"20","200"
20,"20210630","1116074",우장산동,"260",81933,"19","100"
20,"20210630","1116074",우장산동,"260",81934,"18","100"
20,"20210630","1116074",우장산동,"260",81935,"21","100"
20,"20210630","1116074",우장산동,"260",81936,"24","100"
20,"20210630","1116074",우장산동,"260",81937,"27","100"
20,"20210630","1116074",우장산동,"260",81938,"28","100"
20,"20210630","1116074",우장산동,"260",81939,"22","200"
20,"20210630","1116074",우장산동,"260",81940,"15","100"
20,"20210630","1116074",우장산동,"260",81941,"10","100"
20,"20210630","1116074",우장산동,"260",81942,"14","100"
20,"20210630","1116074",우장산동,"260",81977,"1","400"
20,"20210630","1116074",우장산동,"260",81978,"3","100"
20,"20210630","1116074",우장산동,"260",81979,"9","100"
20,"20210630","1116074",우장산동,"260",81980,"11","200"
20,"20210630","1116074",우장산동,"260",81981,"8","100"
20,"20210630","1116074",우장산동,"260",81982,"5","100"
20,"20210630","1116074",우장산동,"260",81983,"12","400"
20,"20210630","1116074",우장산동,"260",81984,"13","100"
20,"20210630","1116074",우장산동,"260",81985,"19","100"
20,"20210630","1116074",우장산동,"260",81986,"21","400"
20,"20210630","1116074",우장산동,"260",81987,"18","100"
20,"20210630","1116074",우장산동,"260",81988,"20","100"
20,"20210630","1116074",우장산동,"260",81989,"22","100"
20,"20210630","1116074",우장산동,"260",81990,"27","100"
20,"20210630","1116074",우장산동,"260",81991,"29","100"
20,"20210630","1116074",우장산동,"260",81992,"27","100"
20,"20210630","1116074",우장산동,"260",81993,"26","100"
20,"20210630","1116074",우장산동,"260",81994,"14","100"
20,"20210630","1116074",우장산동,"260",81995,"11","100"
20,"20210630","1116074",우장산동,"260",81996,"13","100"
20,"20210630","1116074",우장산동,"260",81997,"16","100"
20,"20210630","1116074",우장산동,"260",82035,"1","300"
20,"20210630","1116074",우장산동,"260",82036,"1","400"
20,"20210630","1116074",우장산동,"260",82037,"2","300"
20,"20210630","1116074",우장산동,"260",82038,"3","400"
20,"20210630","1116074",우장산동,"260",82039,"6","100"
20,"20210630","1116074",우장산동,"260",82040,"12","200"
20,"20210630","1116074",우장산동,"260",82041,"6","100"
20,"20210630","1116074",우장산동,"260",82042,"4","3899"
20,"20210630","1116074",우장산동,"260",82043,"8","300"
20,"20210630","1116074",우장산동,"260",82044,"13","100"
20,"20210630","1116074",우장산동,"260",82045,"20","100"
20,"20210630","1116074",우장산동,"260",82046,"20","100"
20,"20210630","1116074",우장산동,"260",82047,"22","100"
20,"20210630","1116074",우장산동,"260",82048,"24","200"
20,"20210630","1116074",우장산동,"260",82049,"28","100"
20,"20210630","1116074",우장산동,"260",82050,"30","200"
20,"20210630","1116074",우장산동,"260",82051,"26","100"
20,"20210630","1116074",우장산동,"260",82052,"25","500"
