origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
2,3459,111.5155384,4333.6490405,11.9246429,4457.0892218
2,3473,111.5155384,2925.9220865,8.3407170,3045.7783419
2,3474,111.5155384,2923.9482958,15.1626089,3050.6264431
2,3476,111.5155384,2914.8381114,12.9528944,3039.3065441
2,3509,111.5155384,2504.8026320,19.5661369,2635.8843073
2,3540,111.5155384,3900.2067162,20.2321078,4031.9543623
2,3560,111.5155384,3897.6645902,23.0381805,4032.2183091
2,3651,111.5155384,2553.5957642,10.3729250,2675.4842276
2,3706,111.5155384,2553.5957642,10.3729250,2675.4842276
2,3737,111.5155384,3608.2545642,18.1576243,3737.9277269
2,3811,111.5155384,2748.9463576,24.2069878,2884.6688838
2,3953,111.5155384,2793.7947403,34.1506901,2939.4609688
2,4073,111.5155384,1199.3932774,24.9309926,1335.8398084
2,4210,111.5155384,4193.2088153,10.3512388,4315.0755925
2,4214,111.5155384,4175.3721416,8.3587914,4295.2464713
2,4283,111.5155384,4547.7960319,10.6071292,4669.9186995
2,4306,111.5155384,2997.1192165,9.1438803,3117.7786351
2,4326,111.5155384,1718.1542119,15.0911760,1844.7609262
2,4340,111.5155384,4399.6045913,21.5549333,4532.6750630
2,4343,111.5155384,4371.3431965,13.1148538,4495.9735886
2,4344,111.5155384,4370.2828800,22.9157410,4504.7141594
2,4345,111.5155384,4334.7210557,20.6850570,4466.9216511
2,4405,111.5155384,1624.8019040,33.4996287,1769.8170710
2,4458,111.5155384,4582.6593188,16.1167582,4710.2916153
2,4471,111.5155384,3003.5423032,10.2972501,3125.3550916
2,4472,111.5155384,2972.2399477,20.9383398,3104.6938258
2,4476,111.5155384,2949.2622610,13.7002492,3074.4780486
2,4483,111.5155384,2950.9607729,9.3415223,3071.8178335
2,4492,111.5155384,1593.1021401,27.8216589,1732.4393374
2,4493,111.5155384,1577.5903140,24.0469193,1713.1527716
2,4501,111.5155384,4316.0561845,21.7574921,4449.3292150
2,4667,111.5155384,2845.3165070,6.2618293,2963.0938747
2,4670,111.5155384,2826.2239154,9.0998465,2946.8393003
2,4829,111.5155384,2688.3066558,30.0535327,2829.8757268
2,4868,111.5155384,4225.9995753,21.9634148,4359.4785284
2,4869,111.5155384,4164.6539250,24.9359754,4301.1054387
2,5018,111.5155384,4589.3284069,11.5690120,4712.4129573
