origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
75,329127,15.8042852,1860.8789524,16.1056128,1892.7888504
75,329128,15.8042852,1807.5621871,44.8202693,1868.1867417
75,329129,15.8042852,1835.8838729,43.9806715,1895.6688297
75,329130,15.8042852,1886.5948795,13.9955173,1916.3946820
75,329131,15.8042852,1860.8789524,40.9055261,1917.5887638
75,329132,15.8042852,1807.5621871,42.8351867,1866.2016591
75,329133,15.8042852,1807.5621871,37.1220868,1860.4885592
75,335261,15.8042852,2181.2280058,18.0035139,2215.0358049
75,335484,15.8042852,2313.7102438,15.3963466,2344.9108756
75,335730,15.8042852,1645.8385675,8.0569520,1669.6998047
75,335888,15.8042852,3094.1663248,11.2595362,3121.2301463
75,336377,15.8042852,3094.1663248,11.2595362,3121.2301463
75,337550,15.8042852,1651.2290207,6.7441024,1673.7774083
75,338027,15.8042852,4616.4982166,17.8099990,4650.1125008
75,338665,15.8042852,4083.9426564,20.6308498,4120.3777914
75,338679,15.8042852,3991.0478014,12.7795176,4019.6316043
75,346549,15.8042852,2657.6371718,10.1211880,2683.5626451
75,346850,15.8042852,2131.7985439,16.7425614,2164.3453906
75,347490,15.8042852,2308.7841540,7.6498149,2332.2382541
75,347891,15.8042852,1325.1619638,13.9833718,1354.9496208
75,348082,15.8042852,2210.7867667,7.5870461,2234.1780980
75,348091,15.8042852,1794.8645936,12.1563160,1822.8251949
75,348112,15.8042852,2419.9353821,9.6474533,2445.3871206
75,348166,15.8042852,1303.5914517,8.7887290,1328.1844660
75,348221,15.8042852,2965.4874857,21.6633628,3002.9551337
75,348698,15.8042852,2595.7561233,9.2142953,2620.7747038
75,349067,15.8042852,2650.4959895,10.0972103,2676.3974851
75,349097,15.8042852,2793.0733394,7.9320076,2816.8096323
75,349676,15.8042852,2146.8243956,9.2864013,2171.9150822
75,350048,15.8042852,2562.5462260,11.5959672,2589.9464784
75,350051,15.8042852,2543.2540370,15.4490094,2574.5073316
75,350195,15.8042852,1892.9583600,6.5207756,1915.2834208
75,353366,15.8042852,1659.6042708,15.1962169,1690.6047730
75,353404,15.8042852,1198.7719992,7.4703669,1222.0466513
75,353449,15.8042852,1459.5107220,8.7822443,1484.0972515
75,353721,15.8042852,3929.2079032,7.6205536,3952.6327421
75,353805,15.8042852,2075.3119573,8.5409722,2099.6572147
75,353807,15.8042852,2007.5382254,14.4616237,2037.8041343
75,354156,15.8042852,2820.4724158,23.0020345,2859.2787356
75,354504,15.8042852,1332.0526628,10.6808844,1358.5378325
75,355231,15.8042852,3735.6787765,5.7678762,3757.2509380
75,356151,15.8042852,2635.9622628,17.8919288,2669.6584768
75,356663,15.8042852,955.0230383,12.4884456,983.3157692
75,356746,15.8042852,3772.1157719,29.2386384,3817.1586956
75,357453,15.8042852,3986.9527445,10.8641627,4013.6211924
75,358056,15.8042852,2142.0584747,8.6717228,2166.5344827
75,358340,15.8042852,3386.6226345,9.0510360,3411.4779558
75,358409,15.8042852,3386.6226345,9.0510360,3411.4779558
75,358563,15.8042852,1383.2978912,8.9674386,1408.0696150
75,359070,15.8042852,3408.4763274,25.0452830,3449.3258956
75,359518,15.8042852,3548.0481129,19.8568430,3583.7092411
75,359924,15.8042852,2779.1013331,9.5870320,2804.4926503
75,360325,15.8042852,4709.7333641,30.0907796,4755.6284290
75,360583,15.8042852,2056.8068773,25.3156370,2097.9267995
75,360623,15.8042852,2012.4588284,17.0778455,2045.3409591
75,360654,15.8042852,2662.2184556,6.7498971,2684.7726379
75,360990,15.8042852,4488.6483303,11.6326179,4516.0852334
75,361012,15.8042852,3429.4724827,20.2441445,3465.5209125
75,385653,15.8042852,3429.4724827,20.2441445,3465.5209125
75,388895,15.8042852,3429.4724827,20.2441445,3465.5209125
75,579451,15.8042852,1879.2773913,20.6467114,1915.7283880
75,586050,15.8042852,2916.9951102,12.4110084,2945.2104039
75,587438,15.8042852,1774.7332319,7.3977096,1797.9352268
75,600088,15.8042852,1987.6424118,33.6188277,2037.0655248
76,106,15.8042852,1987.6424118,33.6188277,2037.0655248
76,376,15.8765768,2462.2673687,6.0938897,2484.2378352
76,1792,15.8765768,6665.9072273,6.9547312,6688.7385353
76,1848,15.8765768,4133.9167357,31.4051191,4181.1984315
76,2510,15.8765768,3441.0242376,29.6320532,3486.5328676
76,3209,15.8765768,3441.0242376,29.6320532,3486.5328676
76,3517,15.8765768,2556.0492706,9.3286501,2581.2544975
76,3625,15.8765768,1996.7814314,14.1485567,2026.8065648
76,3626,15.8765768,2036.6326851,14.3671291,2066.8763910
76,3627,15.8765768,1996.1333933,13.1658326,2025.1758027
76,4436,15.8765768,1894.9174834,21.4513054,1932.2453656
76,4555,15.8765768,5305.0779540,27.4234196,5348.3779504
76,5604,15.8765768,1781.5988033,13.2833291,1810.7587092
76,5646,15.8765768,4360.4144652,11.5086086,4387.7996506
76,5903,15.8765768,8025.7408308,100.6241216,8142.2415292
76,5943,15.8765768,2390.3577036,13.8639448,2420.0982252
76,6182,15.8765768,4029.6298038,19.9486255,4065.4550061
76,6251,15.8765768,5876.3207966,6.9268006,5899.1241740
76,6478,15.8765768,613.9027679,10.3698887,640.1492334
76,6610,15.8765768,5926.2305882,7.8402387,5949.9474037
