fid,x,y
"7254",126.8580230749,37.5305788154
"7255",126.8582785552,37.5305342308
"7257",126.8580842162,37.5301949626
"7261",126.8603135985,37.5328058678
"7262",126.8604740964,37.5328122388
"7289",126.8629231228,37.5319250653
"7316",126.8499861847,37.5588643947
"7354",126.8638752822,37.5531726648
"7365",126.8668492242,37.5510897630
"7366",126.8665074763,37.5522889653
"7367",126.8670605150,37.5510464967
"7368",126.8666532571,37.5522559823
"7369",126.8668471863,37.5519709168
"7370",126.8122481014,37.5616407444
"7382",126.8131728244,37.5627288196
"7388",126.8129510242,37.5576456245
"7392",126.8129437220,37.5572807049
"7418",126.8157840827,37.5782343504
"7472",126.8463135106,37.5403456169
"7526",126.8579289864,37.5400255390
"7553",126.8586028194,37.5365294028
"7664",126.8629654214,37.5317518134
"7669",126.8629889544,37.5309769940
"7670",126.8559768479,37.5096257862
"7677",126.8633254738,37.5305706087
"7688",126.8357633422,37.5527734621
"7691",126.8404115517,37.5573482366
"7692",126.8405435287,37.5573361960
"7751",126.8668599598,37.5515775248
"7760",126.8662658548,37.5521239411
"7764",126.8711226241,37.5506899984
"7765",126.8133083322,37.5625122022
"7772",126.8136722808,37.5629319683
"7781",126.8600851624,37.5299033215
"7786",126.8595724891,37.5302211944
"7787",126.8594431327,37.5302006742
"7790",126.8590879042,37.5297671985
"7800",126.8111093294,37.5715816900
"7872",126.8525986379,37.5490347147
"7887",126.8133771655,37.5557954174
"7888",126.8136208630,37.5558674058
"7889",126.8134902506,37.5564494651
"7893",126.8132311714,37.5566349268
"7897",126.8132574657,37.5567473572
"7944",126.8629523257,37.5379220604
"7945",126.8629784235,37.5377860696
"7948",126.8629839211,37.5375828411
"8023",126.8581953583,37.5326188082
"8062",126.8415762375,37.5572386925
"8067",126.8423315477,37.5571155874
"8084",126.8502966703,37.5545133647
"8092",126.8570574257,37.5551696072
"8093",126.8570986853,37.5552395207
"8094",126.8563597496,37.5549562247
"8111",126.8633965618,37.5537166148
"8112",126.8632165905,37.5542186763
"8155",126.8581073258,37.5300345303
"8156",126.8579558386,37.5300163305
"8158",126.8578356902,37.5299864199
"8170",126.8111062510,37.5741106588
"8182",126.8116802756,37.5851730593
"8212",126.8491966409,37.5471179465
"8255",126.8432939492,37.5379562773
"8270",126.8134862847,37.5571177375
"8272",126.8134799505,37.5572571963
"8276",126.8134879251,37.5575246582
"8278",126.8134898079,37.5577010414
"8280",126.8132655538,37.5578206781
"8292",126.8102380944,37.5572233615
"8353",126.8607514739,37.5488998393
"8357",126.8540658871,37.5297560498
"8369",126.8548374094,37.5317407833
"8402",126.8609893877,37.5338967843
"8409",126.8608015074,37.5346853254
"8416",126.8135632246,37.5605709882
"8480",126.8584977508,37.5502328871
"8526",126.8571807228,37.5299270020
"8528",126.8570496179,37.5298933347
"8531",126.8569670010,37.5295793972
"8534",126.8567798047,37.5298641062
"8536",126.8565818786,37.5298297305
"8537",126.8564536689,37.5295199720
"8538",126.8564247203,37.5299146350
"8543",126.8107693309,37.5748168092
"8658",126.8135165972,37.5582065927
"8703",126.8571398750,37.5357913855
"8712",126.8626117195,37.5357945191
"8713",126.8604245497,37.5458168971
"8752",126.8544885163,37.5318278519
"8789",126.8591990333,37.5339890303
"8791",126.8594400991,37.5335876572
"8840",126.8539793358,37.5568932590
"8841",126.8541991514,37.5568200675
"8842",126.8540425913,37.5569673366
"8863",126.8628845286,37.5514048262
"8873",126.8638130095,37.5548625685
"8892",126.8698013003,37.5503558682
"8899",126.8111961643,37.5637362851
"8911",126.8561617011,37.5297989868
"8916",126.8555919358,37.5297212611
"8917",126.8554279864,37.5297653623
"8918",126.8554444483,37.5296773927
"8930",126.8114527520,37.5751318278
"8936",126.8106654121,37.5751649281
"9039",126.8151384517,37.5547039880
"9050",126.8113040055,37.5571623236
"9056",126.8115802124,37.5573415023
"9156",126.8598082066,37.5340432742
"9163",126.8598933602,37.5321704715
"9179",126.8619486126,37.5328189789
"9180",126.8617611385,37.5328431314
"9186",126.8613976174,37.5332172578
"9212",126.8541136915,37.5558278816
"9229",126.8571528885,37.5548158640
"9231",126.8573523459,37.5550275912
"9232",126.8574124539,37.5551952211
"9233",126.8572682395,37.5553484332
"9238",126.8626450854,37.5502481038
"9262",126.8706909760,37.5505309467
"9266",126.8715150078,37.5506894229
"9276",126.8132444653,37.5634405505
"9291",126.8544321678,37.5295669127
"9301",126.8536944372,37.5294722500
"9307",126.8095821908,37.5752034924
"9315",126.8122627164,37.5750796111
"9318",126.8142815731,37.5797935890
"9319",126.8146821152,37.5798053560
"9321",126.8149802752,37.5797930655
"9459",126.8598659103,37.5452231701
"9469",126.8588086615,37.5453826904
"9471",126.8588554628,37.5464111189
"9618",126.8641954495,37.5537443763
"9619",126.8641785298,37.5535436009
"9623",126.8649167772,37.5533849788
"9653",126.8535441089,37.5291438182
"9654",126.8534463792,37.5294648273
"9658",126.8533410906,37.5294503777
"9662",126.8530270684,37.5293825787
"9667",126.8527093341,37.5293410350
"9685",126.8109550502,37.5664695894
"9780",126.8149039973,37.5576703942
"9782",126.8149078342,37.5578261583
"9792",126.8618612703,37.5372543403
"9821",126.8588972170,37.5454188815
"9838",126.8579518029,37.5462200447
"9894",126.8564229005,37.5350956917
"9930",126.8144207355,37.5616898589
"9948",126.8096044769,37.5625969080
"9950",126.8099116307,37.5618803388
"9951",126.8099411900,37.5619546612
"9952",126.8099723040,37.5620278224
"9968",126.8596952471,37.5542403431
"9970",126.8593866603,37.5541718882
"9974",126.8590743058,37.5545066043
"9975",126.8588912249,37.5543941413
"9976",126.8587924612,37.5543217834
"9977",126.8589402683,37.5542911909
"9979",126.8585449697,37.5545281986
"10015",126.8764148143,37.5476066582
"10025",126.8524507588,37.5293345165
"10031",126.8523185975,37.5292912010
"10033",126.8520549934,37.5292965215
"10171",126.8243613634,37.5474413219
"10174",126.8216939961,37.5463431147
"10176",126.8220121748,37.5465667014
"10183",126.8629407750,37.5354959168
"10194",126.8619421630,37.5356252575
"10209",126.8589250552,37.5356091500
"10220",126.8574663317,37.5371173200
"10263",126.8624512053,37.5485030955
"10273",126.8552817808,37.5298654992
"10314",126.8586675746,37.5339743251
"10318",126.8584260566,37.5341535488
"10347",126.8100694090,37.5622802658
"10374",126.8589098770,37.5558286855
"10393",126.8673495400,37.5522499851
"10396",126.8674025800,37.5518937922
"10402",126.8689393239,37.5514749328
"10403",126.8691163174,37.5513858520
"10404",126.8689036741,37.5513417786
"10410",126.8761915888,37.5485046315
"10411",126.8125808221,37.5592083045
"10430",126.8510713830,37.5291670239
"10518",126.8441387767,37.5424936551
"10519",126.8440097038,37.5420717428
"10520",126.8439977844,37.5419697967
"10560",126.8227647912,37.5466583450
"10582",126.8586931824,37.5354615083
"10594",126.8590334215,37.5347885005
"10638",126.8629790725,37.5315203572
"10641",126.8625926582,37.5314982290
"10716",126.8620107713,37.5318483745
"10732",126.8103454434,37.5630198006
"10734",126.8105601780,37.5629895292
"10735",126.8106012528,37.5630865586
"10778",126.8604046577,37.5551097670
"10816",126.8501416758,37.5290210259
"10817",126.8502082508,37.5286490050
"10818",126.8499700753,37.5286605365
"10820",126.8337699161,37.5359500344
"10822",126.8497051682,37.5286314276
"10824",126.8494594983,37.5289678025
"10828",126.8107789360,37.5658252119
"10850",126.8084414989,37.5669685504
"10940",126.8242772133,37.5463235986
"10941",126.8243920338,37.5463625778
"10990",126.8454007960,37.5355289949
"11017",126.8140924357,37.5632268503
"11101",126.8130401386,37.5659300877
"11107",126.8132805509,37.5657721148
"11110",126.8122206122,37.5721150490
"11111",126.8121370843,37.5722530369
"11118",126.8124255153,37.5721356545
"11163",126.8092614991,37.5741538471
"11168",126.8224883117,37.5728712038
"11177",126.8191591429,37.5787093153
"11191",126.8520236850,37.5635981947
"11207",126.8646952052,37.5540205520
"11217",126.8723846051,37.5514463010
"11218",126.8715001100,37.5515756300
"11250",126.8365516085,37.5350764287
"11255",126.8374835238,37.5343607224
"11303",126.8462073550,37.5446453247
"11334",126.8150709677,37.5664626295
"11358",126.8126730986,37.5642518565
"11362",126.8162050802,37.5650196756
"11468",126.8107135362,37.5737573804
"11470",126.8106867041,37.5740703615
"11522",126.8709656886,37.5537713088
"11531",126.8674606704,37.5546613788
"11532",126.8715133565,37.5518948006
"11533",126.8712877622,37.5517581344
"11534",126.8713422014,37.5516825309
"11535",126.8721907248,37.5516822515
"11536",126.8719315383,37.5516278852
"11553",126.8373960823,37.5529327836
"11583",126.8398257742,37.5350722235
"11634",126.8101655418,37.5680402004
"11651",126.8144215336,37.5631544938
"11701",126.8171335192,37.5536337555
"11702",126.8168852053,37.5536590060
"11771",126.8098446383,37.5723334774
"11811",126.8400077173,37.5712940108
"11814",126.8379095051,37.5715127180
"11841",126.8690992600,37.5565698036
"11858",126.8398648052,37.5277982893
"11859",126.8400925399,37.5278246888
"11935",126.8455999204,37.5443659174
"11977",126.8627174049,37.5492915419
"11987",126.8142555133,37.5630066468
"12030",126.8170858959,37.5731317003
"12033",126.8173505607,37.5729867691
"12037",126.8163851806,37.5771328555
"12038",126.8160838027,37.5773310180
"12069",126.8159279357,37.5581135481
"12101",126.8092042245,37.5633010852
"12137",126.8142478809,37.5729079648
"12161",126.8374321291,37.5735773222
"12166",126.8373460497,37.5743236189
"12179",126.8698207675,37.5570087641
"12188",126.8702500038,37.5567940062
"12189",126.8695693604,37.5566117704
"12190",126.8699527093,37.5567843041
"12198",126.8745426740,37.5527337263
"12200",126.8743816457,37.5527578936
"12310",126.8442140534,37.5431187572
"12356",126.8628015274,37.5500604650
"12359",126.8131607836,37.5636774653
"12361",126.8128339998,37.5636302216
"12363",126.8127184283,37.5636812546
"12372",126.8120962056,37.5639483018
"12434",126.8158807026,37.5564281177
"12435",126.8156835936,37.5563999373
"12445",126.8146219243,37.5560986034
"12465",126.8087256345,37.5626581916
"12466",126.8086440155,37.5626401130
"12471",126.8084453014,37.5632548269
"12478",126.8135045116,37.5583582156
"12486",126.8136390363,37.5578311076
"12487",126.8138116587,37.5585420795
"12495",126.8101031960,37.5728705197
"12496",126.8104227269,37.5728505768
"12497",126.8103764065,37.5727875773
"12542",126.8700343477,37.5566456875
"12585",126.8363330069,37.5351989610
"12622",126.8476633697,37.5440482217
"12628",126.8099829496,37.5666793390
"12637",126.8094128334,37.5668460282
"12650",126.8626742848,37.5506110274
"12654",126.8120109451,37.5640435902
"12657",126.8120421646,37.5642355918
"12662",126.8119104411,37.5643645076
"12663",126.8118379338,37.5643453199
"12664",126.8115723058,37.5641694557
"12665",126.8117203684,37.5643963531
"12666",126.8117528535,37.5644299618
"12678",126.8162833626,37.5685868558
"12701",126.8176077514,37.5767616990
"12702",126.8177754646,37.5767875978
"12719",126.8144567759,37.5560756222
"12727",126.8137810319,37.5560002744
"12729",126.8135878406,37.5559859233
"12731",126.8133518499,37.5559442047
"12754",126.8088631283,37.5634257867
"12755",126.8089544871,37.5635373274
"12765",126.8083702809,37.5633975502
"12766",126.8084831114,37.5633188540
"12781",126.8104686649,37.5598161811
"12806",126.8139959903,37.5725357841
"12815",126.8205983650,37.5725181232
"12839",126.8712173260,37.5558136401
"12846",126.8740182839,37.5507285173
"12850",126.8759578295,37.5507867277
"12857",126.8373008272,37.5518605381
"12879",126.8371907355,37.5352726877
"12881",126.8377228081,37.5357172294
"12886",126.8381459917,37.5358878896
"12939",126.8441063124,37.5440619485
"12999",126.8115413162,37.5642938598
"13012",126.8160487210,37.5685422790
"13036",126.8182859920,37.5713351353
"13058",126.8174201824,37.5553950023
"13101",126.8080422362,37.5638907877
"13107",126.8079884901,37.5645468232
"13114",126.8108708249,37.5600490194
"13148",126.8134668280,37.5708089303
"13150",126.8132521758,37.5708367746
"13166",126.8387146629,37.5714493216
"13187",126.8713173161,37.5555577629
"13188",126.8703946300,37.5531229371
"13209",126.8753059490,37.5511623425
"13269",126.8438701472,37.5431894073
"13323",126.8614448853,37.5499202802
"13371",126.8185411773,37.5710088170
"13385",126.8181147512,37.5777821122
"13410",126.8126562857,37.5558779286
"13412",126.8125011370,37.5560584234
"13413",126.8124528640,37.5558539570
"13431",126.8129975683,37.5664835964
"13432",126.8131693137,37.5666795633
"13436",126.8132984764,37.5664900643
"13437",126.8133048420,37.5666846932
"13447",126.8092673217,37.5644335693
"13470",126.8089890171,37.5699994122
"13473",126.8088208188,37.5697139351
"13481",126.8131756583,37.5707430182
"13492",126.8209279643,37.5712309369
"13496",126.8234851090,37.5705625491
"13519",126.8595624785,37.5581173920
"13520",126.8596691253,37.5580862907
"13521",126.8595300773,37.5580676506
"13538",126.8758708288,37.5516857621
"13539",126.8759673117,37.5515980521
"13567",126.8391549053,37.5360162333
"13606",126.8132154186,37.5695607793
"13671",126.8186680522,37.5786703341
"13681",126.8181327195,37.5554228794
"13705",126.8134546749,37.5664908129
"13714",126.8136610802,37.5664982367
"13715",126.8138152057,37.5666746672
"13725",126.8102769322,37.5636258552
"13728",126.8103227155,37.5638651284
"13730",126.8103472397,37.5638031957
"13732",126.8100969935,37.5639525836
"13738",126.8101319821,37.5641961075
"13742",126.8229232052,37.5499549083
"13779",126.8225728216,37.5721720376
"13868",126.8742569732,37.5421784631
"13965",126.8604876648,37.5337009874
"14036",126.8194535574,37.5564784162
"14050",126.8142903992,37.5565425397
"14052",126.8141282904,37.5563166382
"14053",126.8141601334,37.5565460979
"14068",126.8142778176,37.5664987217
"14080",126.8101481573,37.5642520151
"14100",126.8091458439,37.5683056349
"14101",126.8090829254,37.5683217697
"14103",126.8155693647,37.5713532693
"14120",126.8225953645,37.5707110205
"14133",126.8403623275,37.5704151468
"14136",126.8677690751,37.5599491456
"14137",126.8677919461,37.5598819483
"14138",126.8677082472,37.5600135968
"14141",126.8605086029,37.5569898732
"14142",126.8604050588,37.5569010139
"14143",126.8606441036,37.5564855600
"14153",126.8077043579,37.5719974480
"14240",126.8480350232,37.5426089804
"14276",126.8161880760,37.5646807962
"14282",126.8160649880,37.5645019473
"14283",126.8159941522,37.5646212777
"14300",126.8203585630,37.5705080883
"14310",126.8131537864,37.5742166060
"14331",126.8182511091,37.5557784516
"14342",126.8187139567,37.5544344095
"14348",126.8139279212,37.5563045332
"14350",126.8137241026,37.5562896719
"14353",126.8132605064,37.5562407707
"14354",126.8131932426,37.5564066203
"14359",126.8127800077,37.5561978093
"14407",126.8089746053,37.5680090712
"14419",126.8155367545,37.5704863293
"14461",126.8077430670,37.5733954156
"14583",126.8598767817,37.5345324688
"14589",126.8630442828,37.5334190199
"14590",126.8622019657,37.5335420763
"14611",126.8208852674,37.5707351485
"14612",126.8205999928,37.5708670152
"14613",126.8209372331,37.5710674307
"14614",126.8207530849,37.5709851326
"14615",126.8211721023,37.5707747407
"14652",126.8176096338,37.5539835110
"14659",126.8126218861,37.5561830739
"14660",126.8126860042,37.5563551142
"14662",126.8124784747,37.5561674412
"14663",126.8124289574,37.5563352470
"14690",126.8099367080,37.5649170370
"14704",126.8260426092,37.5494063441
"14723",126.8109209644,37.5730813749
"14727",126.8155168332,37.5701742732
"14731",126.8152270389,37.5696800584
"14732",126.8154531992,37.5695835763
"14742",126.8226787406,37.5694954034
"14750",126.8228489674,37.5690174032
"14752",126.8228189197,37.5688419839
"14761",126.8403988116,37.5710460092
"14773",126.8656572241,37.5562770183
"14807",126.8492110269,37.5522521625
"14947",126.8144936268,37.5641452247
"14952",126.8219042063,37.5712183920
"15018",126.8130288118,37.5689731563
"15031",126.8104151605,37.5651159327
"15060",126.8111051113,37.5728031011
"15061",126.8109040853,37.5726794506
"15063",126.8110162162,37.5725360170
"15064",126.8108921603,37.5725146515
"15065",126.8108487998,37.5724980245
"15066",126.8112944962,37.5725468069
"15084",126.8154177311,37.5687117731
"15093",126.8231980962,37.5680581792
"15143",126.8485069892,37.5516152984
"15146",126.8375852137,37.5545511688
"15183",126.8508699034,37.5399881472
"15202",126.8451959200,37.5373786114
"15203",126.8450736498,37.5372362539
"15313",126.8138441105,37.5576945866
"15361",126.8127091688,37.5740360672
"15369",126.8130194486,37.5731594743
"15371",126.8153726497,37.5682012806
"15380",126.8174808294,37.5730011987
"15381",126.8174778032,37.5728351883
"15394",126.8242216156,37.5674303006
"15396",126.8066624485,37.5731051304
"15429",126.8746352345,37.5522539715
"15433",126.8716092867,37.5524337352
"15528",126.8486882744,37.5408259612
"15563",126.8478961182,37.5391128197
"15586",126.8603262629,37.5331003416
"15589",126.8599628968,37.5328597435
"15660",126.8193130002,37.5548782103
"15690",126.8129173043,37.5706391837
"15694",126.8129560867,37.5710392937
"15698",126.8118697787,37.5558837528
"15699",126.8117343703,37.5559918401
"15745",126.8190630745,37.5726035593
"15750",126.8196250758,37.5720676704
"15765",126.8500878097,37.5674889221
"15779",126.8659821460,37.5556918780
"15810",126.8507139578,37.5546143814
"15922",126.8586160989,37.5326296864
"15923",126.8578970932,37.5327887714
"15993",126.8192795715,37.5555341484
"16018",126.8131081735,37.5710204808
"16022",126.8125218454,37.5710699020
"16023",126.8127316739,37.5712087911
"16029",126.8124572396,37.5712882498
"16031",126.8126469362,37.5715082992
"16032",126.8125301682,37.5717046607
"16033",126.8124059069,37.5718106320
"16034",126.8123450703,37.5718998059
"16052",126.8100525304,37.5736496579
"16056",126.8093304627,37.5738798149
"16063",126.8051903026,37.5738340278
"16075",126.8200750946,37.5723199095
"16080",126.8211713324,37.5725539292
"16112",126.8514322495,37.5634032517
"16114",126.8512102229,37.5635918057
"16115",126.8514640475,37.5638389588
"16116",126.8509301835,37.5636852848
"16175",126.8384857085,37.5334483839
"16215",126.8016372356,37.5785374999
"16237",126.8107462996,37.5654501296
"16248",126.8087973770,37.5628634219
"16277",126.8483303335,37.5326957699
"16294",126.8568204699,37.5324662679
"16343",126.8185971643,37.5671171077
"16370",126.8560619155,37.5310763416
"16374",126.8565341045,37.5311457555
"16399",126.8408192992,37.5319737418
"16479",126.8374455192,37.5441369253
"16481",126.8369700179,37.5441584169
"16496",126.8357802590,37.5487700998
"16507",126.8354032955,37.5511712173
"16513",126.8347978422,37.5526544564
"16526",126.8316352322,37.5518730033
"16570",126.8395704726,37.5288050857
"16580",126.8780223476,37.5440858239
"16583",126.8016365512,37.5778082519
"16584",126.8017258931,37.5777580223
"16591",126.8114116212,37.5649838891
"16593",126.8062982820,37.5658403158
"16598",126.8070534452,37.5661095344
"16609",126.8092773531,37.5629019612
"16620",126.7987564562,37.5826482968
"16658",126.8514803651,37.5316507841
"16706",126.8347936884,37.5365086575
"16730",126.8403782701,37.5367746818
"16746",126.8581872533,37.5311601810
"16765",126.8396631478,37.5318584738
"16766",126.8395503893,37.5320648704
"16834",126.8349277766,37.5407333622
"16836",126.8352480490,37.5442139767
"16859",126.8354627589,37.5492355557
"16869",126.8344875276,37.5531257045
"16908",126.8451262481,37.5289449308
"16926",126.8489235954,37.5299301840
"16973",126.7991205907,37.5811822590
"16996",126.8421252631,37.5322612653
"17052",126.8518114328,37.5678348623
"17053",126.8512712208,37.5673988875
"17054",126.8513773296,37.5671120375
"17055",126.8515565815,37.5672330265
"17132",126.8466484911,37.5327607772
"17133",126.8465469615,37.5327914542
"17140",126.8394449924,37.5324668396
"17141",126.8392682164,37.5321932277
"17142",126.8391247012,37.5323927878
"17143",126.8390979307,37.5321217328
"17145",126.8387710344,37.5322633412
"17157",126.8380039815,37.5319601811
"17161",126.8377763007,37.5316115843
"17222",126.8339234973,37.5406223427
"17224",126.8338164621,37.5405974730
"17255",126.8334635895,37.5475127471
"17256",126.8341859561,37.5529533960
"17258",126.8339244428,37.5529673784
"17267",126.8331774377,37.5531163117
"17285",126.8477973268,37.5292547143
"17289",126.8481544063,37.5284721573
"17290",126.8482176164,37.5283173616
"17303",126.8578340298,37.5305657089
"17337",126.8590412474,37.5311234950
"17384",126.7991789972,37.5807250998
"17385",126.7990859485,37.5808300924
"17418",126.8464715723,37.5334487870
"17455",126.8068232363,37.5676641994
"17476",126.8363288664,37.5367583289
"17504",126.8413894460,37.5350297427
"17521",126.8473654699,37.5315907790
"17522",126.8472608406,37.5317704732
"17530",126.8472815031,37.5320818392
"17535",126.8472307138,37.5322712685
"17541",126.8473709038,37.5327915607
"17544",126.8476191029,37.5330860809
"17547",126.8478961281,37.5329916321
"17549",126.8481250219,37.5330780876
"17623",126.8407311570,37.5426222605
"17628",126.8350700029,37.5428987566
"17663",126.8322620130,37.5531513955
"17684",126.8474248075,37.5287443020
"17688",126.8470384902,37.5287112648
"17690",126.8469109368,37.5287218637
"17692",126.8467009855,37.5284105281
"17694",126.8465175102,37.5283566845
"17696",126.8463862260,37.5283966002
"17697",126.8462426667,37.5286842802
"17699",126.8591892708,37.5304696119
"17700",126.8593841832,37.5304971388
"17801",126.8478541960,37.5339550317
"17802",126.8477751363,37.5341122849
"17809",126.8494023888,37.5292688827
"17858",126.8365316624,37.5357990634
"17888",126.8419022776,37.5341350453
"17988",126.8401892339,37.5390933284
"18042",126.8320784439,37.5528999626
"18047",126.8313433320,37.5532271004
"18061",126.8368795144,37.5525105878
"18062",126.8369883205,37.5527200772
"18066",126.8455674348,37.5283481612
"18068",126.8453627579,37.5283496407
"18075",126.8449843481,37.5282983781
"18081",126.8413919138,37.5636817290
"18124",126.8024848066,37.5761771476
"18143",126.8099140124,37.5650779991
"18144",126.8098359843,37.5649935961
"18145",126.8098847007,37.5651197195
"18147",126.8072320237,37.5634264261
"18219",126.8092089732,37.5675884264
"18222",126.8095014879,37.5676108044
"18250",126.8406545676,37.5334834449
"18251",126.8406993825,37.5336591883
"18290",126.8475386403,37.5316622124
"18291",126.8476668146,37.5315063689
"18382",126.8389221484,37.5388229177
"18388",126.8383602769,37.5387339757
"18389",126.8382711650,37.5387173076
"18392",126.8412304648,37.5430639172
"18405",126.8414703648,37.5435707379
"18412",126.8356518753,37.5475634027
"18414",126.8356345492,37.5474121911
"18450",126.8377335686,37.5523368925
"18457",126.8380138778,37.5524160046
"18458",126.8381306597,37.5524137654
"18465",126.8444867315,37.5286617050
"18469",126.8440882951,37.5282554833
"18523",126.8032550750,37.5748164328
"18526",126.8031460263,37.5750001547
"18527",126.8030773027,37.5753203657
"18589",126.8517190226,37.5333820248
"18635",126.8411582216,37.5338496585
"18637",126.8415052255,37.5337903904
"18650",126.8390826092,37.5351655641
"18761",126.8383353767,37.5386062255
"18838",126.8434070177,37.5282407719
"18848",126.8430067066,37.5285358038
"18850",126.8419059139,37.5279688507
"18851",126.8424626323,37.5280688111
"18852",126.8421576780,37.5281733356
"18908",126.8076101879,37.5644178167
"18909",126.8077314213,37.5644316413
"18913",126.8083625870,37.5644913476
"19111",126.8463510395,37.5332518921
"19114",126.8468117149,37.5328232560
"19117",126.8463867848,37.5338953546
"19118",126.8466037892,37.5335739251
"19143",126.8458441208,37.5336892393
"19151",126.8371282513,37.5381803452
"19174",126.8378350753,37.5428676784
"19180",126.8358245528,37.5478575311
"19181",126.8358174188,37.5481028399
"19183",126.8356767685,37.5481119132
"19185",126.8353896778,37.5481122133
"19205",126.8347381324,37.5442666431
"19209",126.8269195382,37.5534315929
"19211",126.8347956719,37.5525195914
"19219",126.8381454167,37.5551539765
"19229",126.8417272111,37.5284969003
"19230",126.8416329622,37.5281445962
"19240",126.8412260200,37.5280226333
"19244",126.8409340549,37.5284094955
"19370",126.8112799689,37.5679275018
"19372",126.8114094941,37.5676553086
"19381",126.8120827371,37.5678820590
"19502",126.8474500523,37.5350412912
"19507",126.8457215153,37.5342765181
"19547",126.8342708887,37.5480790177
"19600",126.8407468698,37.5281115654
"19608",126.8400667675,37.5283809606
"19612",126.8424344053,37.5670959999
"19614",126.8427853413,37.5668762098
"19623",126.8566052103,37.5307965284
"19656",126.8067375813,37.5667186553
"19671",126.8077540092,37.5645560355
"19809",126.8486895530,37.5320663949
"19846",126.8479606232,37.5341870720
"19860",126.8470711498,37.5353197054
"19862",126.8472452801,37.5354667008
"19916",126.8336252397,37.5478725419
"19921",126.8334057150,37.5478342055
"19931",126.8345221489,37.5428608256
"19937",126.8338290448,37.5483585546
"19950",126.8343130828,37.5519410513
"19951",126.8341215227,37.5519811177
"19985",126.8473708993,37.5281548658
"19991",126.8424093459,37.5700599795
"19992",126.8424351260,37.5698919751
"20010",126.8579559687,37.5309422127
"20012",126.8582001060,37.5309933956
"20113",126.8517339649,37.5299057125
"20132",126.8135580378,37.5676784732
"20163",126.8369855768,37.5367534723
"20165",126.8369901171,37.5365269703
"20166",126.8373724016,37.5364791903
"20167",126.8373905375,37.5364033376
"20169",126.8373900226,37.5362854518
"20239",126.8483820658,37.5345896939
"20262",126.8483210807,37.5351484669
"20367",126.8415304150,37.5586618573
"20401",126.8425265839,37.5691890599
"20410",126.8428041365,37.5693037834
"20413",126.8431694256,37.5695020636
"20414",126.8432748484,37.5691176265
"20462",126.8076300697,37.5633856685
"20466",126.8078294192,37.5634436787
"20480",126.8423375722,37.5305890053
"20497",126.8441727819,37.5289236264
"20513",126.8515298361,37.5296933198
"20515",126.8515934654,37.5293333953
"20545",126.8141242300,37.5676775610
"20546",126.8139795924,37.5673987217
"20550",126.8147805238,37.5677359384
"20553",126.8149847099,37.5674055750
"20554",126.8431170575,37.5701580215
"20559",126.8605576926,37.5610870172
"20574",126.8371150918,37.5360199681
"20578",126.8375241907,37.5358377282
"20584",126.8373271896,37.5353472099
"20629",126.8435138801,37.5348804189
"20668",126.8481241996,37.5357374117
"20766",126.8399694807,37.5612898877
"20767",126.8400338604,37.5614388391
"20785",126.8449960327,37.5277700945
"20802",126.8457375868,37.5302000255
"20812",126.7987392220,37.5833474014
"20822",126.7991555839,37.5846220973
"20833",126.8092267510,37.5661450560
"20842",126.8083904746,37.5636713203
"20845",126.8086131167,37.5635639879
"20883",126.8472204730,37.5297844671
"20885",126.8470251993,37.5295334549
"20941",126.8377006840,37.5353269515
"20942",126.8374078898,37.5352215913
"20949",126.8375288456,37.5350611818
"20952",126.8375559627,37.5349703371
"20954",126.8376265480,37.5349075709
"20955",126.8376737952,37.5348241743
"21073",126.8375040318,37.5436222807
"21074",126.8376867699,37.5438818743
"21121",126.8325958598,37.5516879390
"21131",126.8425655680,37.5597475035
"21163",126.7992369842,37.5848348347
"21166",126.8015627739,37.5867868418
"21186",126.8090644181,37.5660228890
"21242",126.8489992014,37.5310068859
"21282",126.8519768803,37.5311739427
"21317",126.8377164932,37.5347317104
"21318",126.8379988088,37.5347819120
"21324",126.8383686662,37.5342526146
"21326",126.8383901553,37.5341689256
"21327",126.8384567845,37.5340994192
"21328",126.8385530763,37.5339953250
"21360",126.8455149969,37.5311937462
"21377",126.8452874630,37.5332043920
"21414",126.8426561059,37.5392039035
"21444",126.8390587452,37.5419976219
"21446",126.8388357861,37.5416881043
"21499",126.8444607960,37.5588812456
"21527",126.8455600986,37.5293516541
"21547",126.8020576802,37.5891659509
"21610",126.8496503649,37.5315317412
"21654",126.8447046587,37.5694881472
"21658",126.8641023164,37.5617834326
"21674",126.8386833302,37.5337134568
"21676",126.8387823940,37.5335796911
"21677",126.8388311917,37.5334945841
"21678",126.8388778964,37.5333703947
"21682",126.8390854805,37.5330862434
"21684",126.8393008157,37.5327210499
"21700",126.8403071506,37.5354306109
"21718",126.8539633787,37.5309556320
"21725",126.8443196052,37.5324761964
"21736",126.8449105431,37.5330210014
"21746",126.8441131151,37.5325476528
"21796",126.8384138539,37.5425263063
"21840",126.8309383045,37.5520196191
"21891",126.8441528808,37.5292253075
"21905",126.8005623634,37.5787135859
"21907",126.8009079998,37.5782174940
"21923",126.8098372675,37.5659784930
"21930",126.8103343953,37.5657675920
"21931",126.8103754365,37.5658186387
"21933",126.8102647699,37.5656368639
"21978",126.8491636671,37.5318233920
"22059",126.8541429732,37.5308795845
"22062",126.8545700264,37.5308917598
"22064",126.8550413975,37.5307784481
"22153",126.8366449549,37.5413658204
