fid,x,y
"5722",126.8613024412,37.5306491559
"5723",126.8611295630,37.5307117863
"5724",126.8561868206,37.5317343068
"5725",126.8564266032,37.5318283097
"5726",126.8561746091,37.5318193024
"5727",126.8561352489,37.5319335358
"5728",126.8564088422,37.5319613153
"5729",126.8564468341,37.5321592133
"5730",126.8565739801,37.5319614899
"5731",126.8565762922,37.5318628875
"5732",126.8567063793,37.5322451936
"5733",126.8567606643,37.5319806510
"5734",126.8567320894,37.5321510234
"5735",126.8567779276,37.5318889388
"5736",126.8568675597,37.5322155299
"5737",126.8569385888,37.5319999543
"5738",126.8568380448,37.5337804438
"5739",126.8569884939,37.5338679499
"5740",126.8568826712,37.5339444949
"5742",126.8567566411,37.5338666116
"5743",126.8566175272,37.5339956248
"5744",126.8567474672,37.5340804135
"5746",126.8566343285,37.5341923616
"5747",126.8568295981,37.5343333149
"5748",126.8569235528,37.5343835047
"5749",126.8565304482,37.5340887359
"5750",126.8564227869,37.5342133752
"5751",126.8568046564,37.5344693491
"5752",126.8565321724,37.5342861255
"5753",126.8554823220,37.5366431689
"5754",126.8558231615,37.5367775766
"5755",126.8555805015,37.5367053497
"5756",126.8556798787,37.5368985658
"5757",126.8555683294,37.5370123191
"5758",126.8552809523,37.5369842805
"5759",126.8551982692,37.5370609893
"5760",126.8551255167,37.5371511081
"5761",126.8550361807,37.5372229955
"5762",126.8549660752,37.5373110839
"5763",126.8549326380,37.5374030686
"5764",126.8557948250,37.5369702689
"5765",126.8556994318,37.5370777739
"5766",126.8621495488,37.5305669355
"5767",126.8619565073,37.5305010296
"5768",126.8621813396,37.5304390058
"5769",126.8618513857,37.5304815340
"5770",126.8619301839,37.5303564344
"5771",126.8619189661,37.5302714554
"5772",126.8621667195,37.5301340835
"5777",126.8628604373,37.5329307513
"5778",126.8758616250,37.5464090401
"5779",126.8627013862,37.5330649625
"5780",126.8626879941,37.5331896483
"5783",126.8088125814,37.5596077087
"5785",126.8085711165,37.5595029135
"5786",126.8088283461,37.5594586491
"5787",126.8085715541,37.5593599925
"5788",126.8088689584,37.5593243969
"5789",126.8088572353,37.5592491316
"5790",126.8085827471,37.5592309621
"5791",126.8088538374,37.5591633965
"5792",126.8085008293,37.5590780331
"5793",126.8088822791,37.5590803621
"5794",126.8087768254,37.5589313038
"5795",126.8088848286,37.5590010592
"5796",126.8089010124,37.5587062389
"5797",126.8089662308,37.5584863425
"5799",126.8088403341,37.5584862613
"5800",126.8088433343,37.5583972728
"5805",126.8439552803,37.5577276061
"5806",126.8440167256,37.5576640173
"5810",126.8439250471,37.5569084145
"5812",126.8435376562,37.5570723526
"5813",126.8437526288,37.5569968257
"5815",126.8518780404,37.5533172323
"5817",126.8517386448,37.5530909847
"5823",126.8514416953,37.5524120634
"5826",126.8511364688,37.5521982168
"5828",126.8509953110,37.5520541084
"5830",126.8603245239,37.5535703866
"5832",126.8602784582,37.5537507716
"5833",126.8601780785,37.5536365920
"5834",126.8600732748,37.5537042560
"5835",126.8601408318,37.5538337491
"5836",126.8598549606,37.5538616370
"5837",126.8608145457,37.5535248355
"5838",126.8609944087,37.5535104518
"5839",126.8609093376,37.5534409847
"5840",126.8607516394,37.5538034395
"5841",126.8609613325,37.5537142515
"5842",126.8603881660,37.5506331381
"5843",126.8602413598,37.5506153132
"5844",126.8600949746,37.5505968152
"5845",126.8600535024,37.5507555690
"5846",126.8598677235,37.5505598212
"5847",126.8596743799,37.5506966103
"5848",126.8595127445,37.5506712213
"5849",126.8592390785,37.5504686121
"5850",126.8592182575,37.5506154771
"5851",126.8590069920,37.5504073890
"5855",126.8657775689,37.5516756153
"5856",126.8659099705,37.5516314131
"5858",126.8659237975,37.5514534503
"5859",126.8660912463,37.5514084223
"5861",126.8661900031,37.5513388656
"5863",126.8655990832,37.5516218020
"5864",126.8656864050,37.5517351186
"5867",126.8734107598,37.5485040570
"5868",126.8730643146,37.5479567130
"5869",126.8732028419,37.5476776051
"5870",126.8738739501,37.5480178994
"5871",126.8725043366,37.5479325803
"5872",126.8738727028,37.5483224504
"5873",126.8728996903,37.5484113005
"5876",126.8120311908,37.5598986014
"5877",126.8120408380,37.5597477226
"5878",126.8119168598,37.5598311397
"5879",126.8119226172,37.5596600614
"5880",126.8118060592,37.5597528510
"5881",126.8118096721,37.5595913717
"5882",126.8117242912,37.5596752259
"5884",126.8125356842,37.5599464768
"5885",126.8126553400,37.5597608402
"5886",126.8127975449,37.5596705811
"5888",126.8131744377,37.5597695425
"5889",126.8101720084,37.5703517622
"5890",126.8101780234,37.5702329578
"5891",126.8101681204,37.5700976505
"5892",126.8100086650,37.5700714136
"5893",126.8098632644,37.5700762251
"5894",126.8099486312,37.5701905321
"5895",126.8099703694,37.5702974261
"5896",126.8103002601,37.5703773165
"5899",126.8115319387,37.5788815017
"5900",126.8101154515,37.5783852894
"5901",126.8109645212,37.5784621969
"5902",126.8103690978,37.5786080025
"5904",126.8161707406,37.5788018004
"5907",126.8151544433,37.5791645574
"5908",126.8108247155,37.5686378539
"5909",126.8106659359,37.5687304586
"5910",126.8107156263,37.5685753440
"5911",126.8104668436,37.5687061097
"5912",126.8103290551,37.5687549000
"5913",126.8101511612,37.5687714962
"5914",126.8102215487,37.5685131387
"5915",126.8100710993,37.5684809200
"5916",126.8100101168,37.5687182670
"5917",126.8098844174,37.5684584449
"5918",126.8097203936,37.5684955394
"5919",126.8095925433,37.5684952907
"5920",126.8097056215,37.5686693103
"5921",126.8501479178,37.5447985778
"5922",126.8497918867,37.5446711383
"5923",126.8500075019,37.5446523470
"5924",126.8499361022,37.5447930244
"5925",126.8498863268,37.5449144077
"5926",126.8488793719,37.5439786545
"5927",126.8488041401,37.5437587160
"5928",126.8488680909,37.5436234637
"5929",126.8487200508,37.5439238515
"5930",126.8486318592,37.5436882431
"5931",126.8485372651,37.5438652260
"5932",126.8486713527,37.5435526052
"5933",126.8492169583,37.5439163743
"5934",126.8489693352,37.5438054928
"5935",126.8490438803,37.5436638683
"5936",126.8511031684,37.5456675943
"5937",126.8509802900,37.5456067082
"5938",126.8507224192,37.5454574139
"5939",126.8506000953,37.5453856449
"5940",126.8504849213,37.5453077956
"5941",126.8502878990,37.5450556792
"5942",126.8518796487,37.5459657932
"5945",126.8524147154,37.5453747698
"5946",126.8499125519,37.5471688979
"5947",126.8500477564,37.5470283436
"5948",126.8498311333,37.5470943384
"5949",126.8529359493,37.5455954813
"5950",126.8526699156,37.5456329604
"5951",126.8527970711,37.5455555897
"5952",126.8529081301,37.5458886349
"5953",126.8531569072,37.5458273304
"5954",126.8532324486,37.5456313099
"5955",126.8530481030,37.5456451628
"5956",126.8511516794,37.5482566638
"5957",126.8513756350,37.5481860174
"5958",126.8512795356,37.5483557148
"5959",126.8513809290,37.5484346559
"5960",126.8515038400,37.5482948126
"5961",126.8518022787,37.5483259517
"5962",126.8520247992,37.5481645046
"5963",126.8514985749,37.5485296078
"5964",126.8516746550,37.5484337892
"5965",126.8515529598,37.5486502117
"5966",126.8534824634,37.5490637846
"5967",126.8534200944,37.5489679383
"5968",126.8535783752,37.5489187504
"5969",126.8537026797,37.5488975225
"5970",126.8536490446,37.5488112678
"5971",126.8529659786,37.5497556258
"5972",126.8533380212,37.5496518653
"5973",126.8530570665,37.5498286280
"5974",126.8532394118,37.5497486526
"5975",126.8531329626,37.5499269265
"5976",126.8533374015,37.5498333811
"5977",126.8518212561,37.5496767724
"5978",126.8544985963,37.5533881276
"5979",126.8547684248,37.5535358038
"5980",126.8546566720,37.5533691500
"5981",126.8549472801,37.5534773379
"5982",126.8548726031,37.5533443175
"5983",126.8550172302,37.5532930527
"5984",126.8463120850,37.5384388094
"5985",126.8464765373,37.5384661421
"5986",126.8453800899,37.5422497731
"5987",126.8454896055,37.5421886630
"5988",126.8455652692,37.5420859833
"5989",126.8456541407,37.5420058484
"5990",126.8451306508,37.5416764725
"5991",126.8454752015,37.5416473122
"5992",126.8453353467,37.5415206117
"5993",126.8455912115,37.5415257757
"5994",126.8454168198,37.5414071133
"5995",126.8457148435,37.5414217748
"5996",126.8454815970,37.5413450026
"5997",126.8458278828,37.5413161631
"5998",126.8459670872,37.5412252456
"5999",126.8457489606,37.5411326392
"6001",126.8451705129,37.5431519533
"6002",126.8449244074,37.5429294891
"6003",126.8219056805,37.5468004362
"6004",126.8217281158,37.5470384610
"6005",126.8217246757,37.5471891108
"6006",126.8216005985,37.5472247517
"6008",126.8214390630,37.5470257973
"6009",126.8084426679,37.5589071116
"6011",126.8084399337,37.5589944953
"6013",126.8085815488,37.5589235837
"6014",126.8088973183,37.5589191042
"6015",126.8091139525,37.5592873716
"6016",126.8089763866,37.5594626912
"6018",126.8595770138,37.5366686974
"6020",126.8596110813,37.5369897908
"6021",126.8594954087,37.5371112070
"6022",126.8593868814,37.5371996239
"6023",126.8592955655,37.5372967866
"6024",126.8590701188,37.5372408166
"6025",126.8589995293,37.5371640213
"6026",126.8588554898,37.5373040688
"6027",126.8587608843,37.5372352264
"6028",126.8586780798,37.5371652889
"6029",126.8592367053,37.5373710013
"6031",126.8596721274,37.5359580640
"6032",126.8594798605,37.5360813684
"6033",126.8595731657,37.5359107735
"6034",126.8594000123,37.5358377540
"6035",126.8593354345,37.5360147301
"6036",126.8592205412,37.5359655483
"6037",126.8591034407,37.5359184865
"6038",126.8589386785,37.5358391898
"6039",126.8588616426,37.5357623866
"6040",126.8587806446,37.5358492616
"6041",126.8587027478,37.5359246590
"6042",126.8586275320,37.5359992638
"6043",126.8585389555,37.5360694483
"6044",126.8587255086,37.5356835113
"6046",126.8586145042,37.5353311370
"6047",126.8612490430,37.5370172345
"6048",126.8609925308,37.5369378514
"6051",126.8554215352,37.5377319429
"6052",126.8553153890,37.5376682687
"6053",126.8551962629,37.5374528516
"6054",126.8548618010,37.5374886362
"6055",126.8547086372,37.5374283823
"6056",126.8544417292,37.5371571937
"6057",126.8547179049,37.5372938783
"6058",126.8547790696,37.5371451507
"6059",126.8545166355,37.5370535494
"6060",126.8545652577,37.5369797209
"6061",126.8593260284,37.5473123594
"6062",126.8592719949,37.5471084630
"6063",126.8592698041,37.5469268041
"6064",126.8592084507,37.5471918670
"6065",126.8591446700,37.5472805198
"6066",126.8591508427,37.5468767207
"6067",126.8590880937,37.5473807086
"6068",126.8589048872,37.5472885261
"6069",126.8589623325,37.5471993558
"6070",126.8590271073,37.5471103374
"6071",126.8585634162,37.5466941631
"6072",126.8590924506,37.5470210882
"6073",126.8584391820,37.5466066891
"6074",126.8584299538,37.5466965226
"6075",126.8611087763,37.5308162798
"6076",126.8616279304,37.5304434713
"6077",126.8617469246,37.5304546696
"6078",126.8614674949,37.5303821286
"6079",126.8617300987,37.5302413031
"6080",126.8613523524,37.5302951311
"6082",126.8618427773,37.5468066371
"6083",126.8617688975,37.5468717878
"6084",126.8614044574,37.5471009772
"6085",126.8610046904,37.5476846910
"6087",126.8623096188,37.5487371282
"6088",126.8548043734,37.5334902201
"6089",126.8549274645,37.5335609896
"6090",126.8537428171,37.5331514518
"6091",126.8537581210,37.5333053431
"6092",126.8540323867,37.5334162033
"6093",126.8537481488,37.5334398438
"6094",126.8539432388,37.5335285314
"6095",126.8537181430,37.5339312919
"6099",126.8569849658,37.5322316916
"6100",126.8569623335,37.5319077118
"6101",126.8561301469,37.5320750494
"6102",126.8563204109,37.5321376947
"6103",126.8560870159,37.5321671646
"6104",126.8560666126,37.5322604499
"6105",126.8562447794,37.5326586138
"6106",126.8562279550,37.5327539023
"6107",126.8562150859,37.5328402320
"6108",126.8565193826,37.5312584123
"6110",126.8566668831,37.5312724513
"6111",126.8563219848,37.5310947458
"6112",126.8565874692,37.5308910394
"6113",126.8567347553,37.5305406615
"6114",126.8564055266,37.5305293095
"6115",126.8568315240,37.5304529235
"6117",126.8563342709,37.5343002576
"6118",126.8566932576,37.5345231308
"6119",126.8564515415,37.5343778044
"6120",126.8563250611,37.5344991726
"6121",126.8562115171,37.5344324098
"6122",126.8565896795,37.5345995642
"6123",126.8562288270,37.5345944668
"6125",126.8561079152,37.5345196067
"6126",126.8563909202,37.5347815688
"6127",126.8559637602,37.5346441946
"6132",126.8558372698,37.5371721053
"6133",126.8559382316,37.5370618708
"6134",126.8563048957,37.5372938967
"6135",126.8566684322,37.5373004678
"6136",126.8567774861,37.5373575264
"6138",126.8604306275,37.5316079849
"6139",126.8603023256,37.5315373627
"6140",126.8603193658,37.5314405033
"6141",126.8603273306,37.5313376566
"6142",126.8601204853,37.5313016802
"6143",126.8601227929,37.5311898271
"6145",126.8601571580,37.5308869699
"6146",126.8604703736,37.5307555158
"6149",126.8627345114,37.5336895930
"6150",126.8631754895,37.5337191875
"6152",126.8626498965,37.5338369055
"6153",126.8631665846,37.5338306755
"6154",126.8627756813,37.5338666856
"6155",126.8630334307,37.5338156964
"6156",126.8626448684,37.5339693597
"6157",126.8630402999,37.5340878078
"6158",126.8627631994,37.5340160563
"6160",126.8627558030,37.5341619680
"6161",126.8626203169,37.5342571889
"6163",126.8348398832,37.5530325203
"6164",126.8346407931,37.5530522018
"6165",126.8324488036,37.5539431777
"6166",126.8323072224,37.5539552761
"6167",126.8324615715,37.5540924920
"6168",126.8323264297,37.5541243363
"6169",126.8323457496,37.5542228053
"6170",126.8321636804,37.5542497734
"6171",126.8321230694,37.5541708766
"6172",126.8321253225,37.5540750545
"6173",126.8321168654,37.5539785192
"6174",126.8319763137,37.5540157855
"6175",126.8342056537,37.5531359841
"6176",126.8341049806,37.5533107502
"6177",126.8339478004,37.5531818754
"6180",126.8440340183,37.5567543154
"6181",126.8436905966,37.5564676324
"6183",126.8433880114,37.5567890780
"6184",126.8433249997,37.5566885615
"6187",126.8436001079,37.5560668916
"6188",126.8436635382,37.5561596232
"6189",126.8437478089,37.5560463845
"6190",126.8438022457,37.5561399535
"6191",126.8430876848,37.5561009236
"6202",126.8613446665,37.5541305187
"6205",126.8614818297,37.5544264498
"6206",126.8588280713,37.5503768076
"6207",126.8587704884,37.5505639658
"6208",126.8586612652,37.5503624345
"6209",126.8586231632,37.5505765489
"6210",126.8584737747,37.5503506109
"6211",126.8584404174,37.5505043092
"6212",126.8583420052,37.5503278120
"6213",126.8580919743,37.5504536114
"6214",126.8580260307,37.5502784824
"6215",126.8579695564,37.5504292632
"6216",126.8578889567,37.5502573511
"6217",126.8578545512,37.5504031143
"6220",126.8656220167,37.5520290202
"6222",126.8661089927,37.5520409070
"6223",126.8661927527,37.5518718029
"6232",126.8661573778,37.5523981546
"6233",126.8735584361,37.5478337211
"6234",126.8729491243,37.5488239085
"6235",126.8750641361,37.5475531530
"6236",126.8751815361,37.5479243102
"6237",126.8744852037,37.5478567978
"6242",126.8760531112,37.5481482968
"6243",126.8754271639,37.5482269720
"6244",126.8129804084,37.5596221643
"6245",126.8132431357,37.5596455147
"6246",126.8130457823,37.5595390064
"6247",126.8131316657,37.5594591877
"6248",126.8132160905,37.5593826575
"6249",126.8132893754,37.5593206535
"6250",126.8135465077,37.5593623343
"6252",126.8121505144,37.5597103346
"6253",126.8121713074,37.5595743150
"6254",126.8120303356,37.5596247963
"6255",126.8120649543,37.5594736731
"6256",126.8119101540,37.5595300236
"6257",126.8119783417,37.5594342258
"6259",126.8123982752,37.5595748649
"6260",126.8125222316,37.5595718753
"6261",126.8151579480,37.5793504214
"6262",126.8162452326,37.5793454153
"6264",126.8156122795,37.5790484663
"6266",126.8156402737,37.5795331272
"6267",126.8151035253,37.5794952421
"6268",126.8097054900,37.5687780415
"6269",126.8094340193,37.5684965813
"6270",126.8093926215,37.5687254510
"6271",126.8091575543,37.5685021837
"6272",126.8112442835,37.5692164164
"6273",126.8113895052,37.5693638386
"6274",126.8110764209,37.5692280551
"6275",126.8109765136,37.5692958968
"6276",126.8108839833,37.5693717824
"6277",126.8492191055,37.5437922646
"6278",126.8493420295,37.5436697909
"6279",126.8495275615,37.5437005213
"6280",126.8496422172,37.5435132615
"6282",126.8478856610,37.5466982324
"6284",126.8476937852,37.5467730973
"6285",126.8475726130,37.5468540645
"6286",126.8474251756,37.5469175667
"6287",126.8475983842,37.5470984643
"6288",126.8474408129,37.5471702115
"6290",126.8517532833,37.5485013475
"6291",126.8518618542,37.5486089129
"6292",126.8519040843,37.5498014274
"6293",126.8520456707,37.5497352064
"6294",126.8521154645,37.5498474366
"6295",126.8519511518,37.5496058938
"6296",126.8518433107,37.5493853150
"6297",126.8520665369,37.5495647784
"6298",126.8521307862,37.5496841446
"6299",126.8524782419,37.5498149812
"6300",126.8526373643,37.5497260242
"6301",126.8527542577,37.5496717553
"6302",126.8551548609,37.5534610460
"6303",126.8562199112,37.5528584371
"6304",126.8558030979,37.5525087382
"6305",126.8559464809,37.5523183071
"6306",126.8566002403,37.5518500255
"6307",126.8424755538,37.5409749811
"6309",126.8422207107,37.5407552413
"6310",126.8425062319,37.5408555372
"6311",126.8425793839,37.5406963896
"6312",126.8422871025,37.5405833704
"6313",126.8426290131,37.5406062637
"6314",126.8423913982,37.5405129995
"6316",126.8424279400,37.5403902468
"6317",126.8427609620,37.5403121243
"6318",126.8424905048,37.5402424166
"6319",126.8445469160,37.5404457066
"6320",126.8443116855,37.5404117994
"6321",126.8446250334,37.5403166680
"6322",126.8444232868,37.5401681060
"6326",126.8450037222,37.5412136981
"6328",126.8451094316,37.5411067413
"6331",126.8452243790,37.5409990145
"6332",126.8453195981,37.5409092762
"6334",126.8460733312,37.5382225501
"6335",126.8460279248,37.5383146744
"6336",126.8459862493,37.5383878587
"6337",126.8457210573,37.5385016885
"6338",126.8457854897,37.5384194888
"6339",126.8458452465,37.5383286720
"6340",126.8452908268,37.5429443351
"6341",126.8450758345,37.5427843825
"6343",126.8455218335,37.5427980395
"6344",126.8455828165,37.5426753254
"6345",126.8453358325,37.5425277042
"6346",126.8456712137,37.5426025571
"6347",126.8454278095,37.5424373078
"6348",126.8457515196,37.5425163995
"6349",126.8455071277,37.5423515292
"6350",126.8455974791,37.5422693718
"6351",126.8458526549,37.5424447984
"6352",126.8459382500,37.5423554779
"6353",126.8457087377,37.5421684061
"6354",126.8460344261,37.5422598433
"6355",126.8457746260,37.5421005784
"6356",126.8090936812,37.5594784171
"6357",126.8091217051,37.5587761492
"6358",126.8092805754,37.5577917934
"6359",126.8093992669,37.5577815381
"6360",126.8093942544,37.5579648094
"6361",126.8095402680,37.5577734769
"6362",126.8095225634,37.5579689792
"6363",126.8095554247,37.5578701441
"6364",126.8090872925,37.5579140634
"6365",126.8092880051,37.5579098612
"6366",126.8090522646,37.5579987363
"6367",126.8090444830,37.5581202296
"6368",126.8092774468,37.5579904110
"6369",126.8091421795,37.5581190328
"6370",126.8589516358,37.5373662489
"6371",126.8588192817,37.5374192301
"6372",126.8589556672,37.5376283197
"6373",126.8586967867,37.5375494841
"6374",126.8588492483,37.5377351972
"6377",126.8572516644,37.5389722459
"6378",126.8575871608,37.5390905932
"6379",126.8575175691,37.5392139306
"6380",126.8571640044,37.5392814203
"6381",126.8574626459,37.5393400450
"6382",126.8571129500,37.5393781150
"6383",126.8584259911,37.5355037179
"6384",126.8583368814,37.5354343061
"6385",126.8597584545,37.5370258813
"6386",126.8599890139,37.5370788513
"6387",126.8599181001,37.5371657208
"6388",126.8598530716,37.5372391036
"6389",126.8596133645,37.5371862881
"6390",126.8597692429,37.5373122980
"6391",126.8595015730,37.5372902357
"6392",126.8596880547,37.5373840705
"6393",126.8594159798,37.5373685747
"6394",126.8596148726,37.5374595710
"6395",126.8593522352,37.5374533766
"6396",126.8594196692,37.5376685209
"6397",126.8610772044,37.5368512808
"6399",126.8611492806,37.5377086021
"6400",126.8613093708,37.5377508747
"6401",126.8614223354,37.5378177374
"6402",126.8615184370,37.5378493538
"6407",126.8610958644,37.5374654718
"6408",126.8612796658,37.5374879198
"6409",126.8614962022,37.5374924895
"6410",126.8616149554,37.5375344846
"6411",126.8618045279,37.5375578782
"6412",126.8549168085,37.5370311358
"6413",126.8546610351,37.5368930103
"6414",126.8547426814,37.5367963634
"6415",126.8549792561,37.5368638510
"6416",126.8547700088,37.5366612519
"6417",126.8549478834,37.5365653871
"6418",126.8550721891,37.5365066744
"6419",126.8549910748,37.5364475719
"6420",126.8553421947,37.5365397884
"6421",126.8554992450,37.5363959215
"6422",126.8552254026,37.5363189094
"6423",126.8554288341,37.5361631372
"6424",126.8555479739,37.5362624597
"6425",126.8545873602,37.5376492903
"6426",126.8544249742,37.5377821562
"6427",126.8582888085,37.5466486868
"6428",126.8580823557,37.5466070961
"6429",126.8578790023,37.5466906549
"6430",126.8584220328,37.5469708620
"6431",126.8576780988,37.5466591185
"6432",126.8582289463,37.5468774877
"6433",126.8582265843,37.5470346216
"6434",126.8579999039,37.5470386847
"6435",126.8576089892,37.5469710139
"6436",126.8598826203,37.5471823762
"6437",126.8624627385,37.5485975915
"6438",126.8627609695,37.5484879967
"6439",126.8627108255,37.5483456206
"6449",126.8624366159,37.5477076988
"6450",126.8537179157,37.5340920027
"6452",126.8537357654,37.5342267835
"6453",126.8536713972,37.5343550669
"6454",126.8539603902,37.5344648694
"6455",126.8535873677,37.5347489518
"6456",126.8534653656,37.5347323579
"6457",126.8536967661,37.5347424989
"6458",126.8539444931,37.5347580752
"6459",126.8536457389,37.5348720611
"6460",126.8534331433,37.5348703834
"6461",126.8539220521,37.5349642222
"6462",126.8566928004,37.5304177220
"6463",126.8564544093,37.5303688031
"6464",126.8567023898,37.5303122457
"6465",126.8565241948,37.5301436064
"6466",126.8565666922,37.5299784277
"6467",126.8567583433,37.5299850787
"6468",126.8566487827,37.5326197387
"6469",126.8564043880,37.5326826390
"6470",126.8564037418,37.5327690254
"6471",126.8566790723,37.5327834713
"6472",126.8563809942,37.5328694168
"6473",126.8566510092,37.5329249991
"6474",126.8563756824,37.5329563114
"6476",126.8564804721,37.5331966621
"6480",126.8558759954,37.5352973535
"6481",126.8558370978,37.5354416128
"6482",126.8557316751,37.5353737880
"6483",126.8555769341,37.5352663445
"6484",126.8554697492,37.5352148858
"6485",126.8553468531,37.5353530769
"6486",126.8551800246,37.5353302462
"6487",126.8552715979,37.5354206444
"6488",126.8550938337,37.5354184267
"6489",126.8551879682,37.5355031047
"6490",126.8550040066,37.5355044713
"6491",126.8551075370,37.5355823330
"6492",126.8554565037,37.5353954212
"6494",126.8555414813,37.5356540695
"6495",126.8604617741,37.5306445927
"6496",126.8605650354,37.5306740096
"6497",126.8606024947,37.5305196091
"6498",126.8606913955,37.5306804608
"6499",126.8607251790,37.5305364235
"6500",126.8604921293,37.5305058618
"6501",126.8602658224,37.5304832691
"6502",126.8605279069,37.5303937957
"6503",126.8604685197,37.5302824988
"6504",126.8604107169,37.5301673349
"6507",126.8605465410,37.5323389363
"6508",126.8604869218,37.5324197013
"6509",126.8607662482,37.5324439691
"6510",126.8629832380,37.5343584155
"6511",126.8627419052,37.5343611984
"6512",126.8626865325,37.5346654169
"6513",126.8630909021,37.5347374325
"6514",126.8626571899,37.5347889391
"6515",126.8629403163,37.5347317844
"6517",126.8626258735,37.5349371702
"6519",126.8626379901,37.5351812112
"6520",126.8624620854,37.5352184025
"6522",126.8626554759,37.5354010580
"6523",126.8629133781,37.5354144585
"6524",126.8628956286,37.5301941503
"6525",126.8339179096,37.5533500772
"6526",126.8338025129,37.5531798545
"6527",126.8335994866,37.5531005300
"6528",126.8337371513,37.5533770738
"6529",126.8335807643,37.5532211402
"6530",126.8336182331,37.5534236977
"6531",126.8334328102,37.5532415282
"6532",126.8335056412,37.5534338057
"6533",126.8333957343,37.5534348174
"6534",126.8330588630,37.5536325902
"6535",126.8334368965,37.5535465807
"6539",126.8328542642,37.5534665498
"6540",126.8327954210,37.5533093058
"6541",126.8433897980,37.5560935873
"6542",126.8435604516,37.5559732180
"6543",126.8434367819,37.5558299456
"6544",126.8437028294,37.5559484045
"6545",126.8435230757,37.5558339979
"6546",126.8436190818,37.5557935424
"6547",126.8433072983,37.5558119829
"6548",126.8430359474,37.5559821600
"6550",126.8430933790,37.5555126110
"6552",126.8432720504,37.5556775579
"6553",126.8433778587,37.5556927019
"6555",126.8433136929,37.5551093593
"6558",126.8548701996,37.5539311673
"6559",126.8544199830,37.5539273002
"6560",126.8547735617,37.5542634844
"6561",126.8553250715,37.5541130748
"6565",126.8619664390,37.5548994034
"6566",126.8629184922,37.5554123322
"6568",126.8623257329,37.5549137215
"6570",126.8623189813,37.5553423433
"6571",126.8618054868,37.5553733786
"6572",126.8614362454,37.5555216512
"6575",126.8642157148,37.5523691820
"6576",126.8643588299,37.5523057586
"6577",126.8642946456,37.5524750791
"6578",126.8645146354,37.5525203488
"6580",126.8643850981,37.5521379417
"6581",126.8644656130,37.5522775640
"6582",126.8646023348,37.5521974374
"6583",126.8646830869,37.5523093632
"6584",126.8646179498,37.5524807938
"6585",126.8647611098,37.5524167980
"6586",126.8645273304,37.5520866082
"6588",126.8662713858,37.5523777156
"6591",126.8660303562,37.5529423707
"6592",126.8663829844,37.5530902715
"6593",126.8662270765,37.5531164732
"6594",126.8660556157,37.5531975778
"6595",126.8673511808,37.5523762393
"6596",126.8675862004,37.5522681894
"6598",126.8661317911,37.5533160986
"6601",126.8751912301,37.5487662237
"6605",126.8132735856,37.5623587688
"6606",126.8134992738,37.5624273832
"6607",126.8135213534,37.5622303413
"6608",126.8125814139,37.5594439819
"6609",126.8126493765,37.5596140814
"6611",126.8129432494,37.5594024726
"6612",126.8127398753,37.5594491126
"6613",126.8124107004,37.5594499019
"6614",126.8124155104,37.5593666019
"6615",126.8121801529,37.5594123641
"6617",126.8123766780,37.5592058397
"6618",126.8121688600,37.5591759788
"6619",126.8121689592,37.5590708519
"6620",126.8123907137,37.5589535492
"6621",126.8121516337,37.5589783433
"6622",126.8124235392,37.5587826794
"6623",126.8121681144,37.5588576194
"6624",126.8148962726,37.5795517270
"6627",126.8149839108,37.5784360548
"6629",126.8149085468,37.5785939105
"6631",126.8147229818,37.5787198715
"6632",126.8150060039,37.5787696223
"6634",126.8150111671,37.5788881951
"6635",126.8149648139,37.5789930499
"6636",126.8107730851,37.5693042597
"6637",126.8106590573,37.5692554559
"6638",126.8109877301,37.5695586711
"6639",126.8104205644,37.5694765021
"6640",126.8107068201,37.5697139080
"6641",126.8104985541,37.5697443291
"6642",126.8106230153,37.5698829891
"6644",126.8459246888,37.5425104803
"6646",126.8464917367,37.5421736695
"6647",126.8465627754,37.5422179125
"6648",126.8472999847,37.5472472889
"6651",126.8471562282,37.5473193281
"6653",126.8470063545,37.5473936690
"6654",126.8466937858,37.5472789609
"6655",126.8468544102,37.5474877850
"6656",126.8484224785,37.5464084516
"6659",126.8488555129,37.5462287343
"6660",126.8488974707,37.5463477763
"6661",126.8489774774,37.5463956730
"6662",126.8497372022,37.5470025437
"6663",126.8498345339,37.5468222709
"6664",126.8496651864,37.5469386909
"6665",126.8497441639,37.5467279957
"6666",126.8495569687,37.5468412544
"6667",126.8496487053,37.5466302206
"6668",126.8494762062,37.5467515673
"6669",126.8495671653,37.5465417446
"6670",126.8493806287,37.5466503419
"6671",126.8494686569,37.5464477039
"6672",126.8492270922,37.5465638731
"6673",126.8493515374,37.5463566797
"6674",126.8492087105,37.5464640252
"6675",126.8517574206,37.5487632880
"6676",126.8519754815,37.5487048617
"6677",126.8506005338,37.5485464850
"6678",126.8505161475,37.5483566193
"6680",126.8507497364,37.5485133820
"6681",126.8507828414,37.5486262417
"6682",126.8509229500,37.5484128885
"6685",126.8462480756,37.5407025163
"6688",126.8458942018,37.5404128064
"6689",126.8457745133,37.5382278346
"6690",126.8455326329,37.5383383212
"6691",126.8454860277,37.5384247858
"6692",126.8467868828,37.5387682708
"6693",126.8470619548,37.5388284681
"6695",126.8473141334,37.5387154337
"6696",126.8477245171,37.5389775805
"6697",126.8476960466,37.5390760383
