fid,x,y
"17232",126.8355132853,37.5439232241
"17243",126.8355114980,37.5505341802
"17262",126.8335901553,37.5527494106
"17274",126.8320535601,37.5509386585
"17276",126.8321221867,37.5508344650
"17283",126.8446866268,37.5288940623
"17286",126.8476667370,37.5292848912
"17288",126.8480520037,37.5288153914
"17296",126.8477841056,37.5284519641
"17297",126.8477210035,37.5287534901
"17305",126.8580398911,37.5304788473
"17307",126.8580957423,37.5303332245
"17312",126.8585739862,37.5305802692
"17313",126.8587028596,37.5305952252
"17373",126.8094914079,37.5650810873
"17380",126.7998805575,37.5814522437
"17394",126.7997115278,37.5801347629
"17431",126.8509959134,37.5344087470
"17452",126.8062835170,37.5676500411
"17454",126.8066630370,37.5676625157
"17456",126.8070501390,37.5676588773
"17505",126.8416991927,37.5350739380
"17509",126.8415449134,37.5347246273
"17519",126.8600662423,37.5315851090
"17531",126.8548730720,37.5250011096
"17537",126.8472099945,37.5329235347
"17539",126.8472998057,37.5329560732
"17543",126.8475353862,37.5328618498
"17545",126.8477466299,37.5329382374
"17546",126.8478079282,37.5331499493
"17551",126.8481801875,37.5332980009
"17556",126.8435611512,37.5329108603
"17567",126.8394988363,37.5328645374
"17576",126.8527244106,37.5352903470
"17625",126.8408404542,37.5427260234
"17638",126.8332924812,37.5472625639
"17639",126.8334846091,37.5471819607
"17640",126.8337038113,37.5473214454
"17662",126.8324002129,37.5528933086
"17664",126.8322118008,37.5527596905
"17667",126.8296403102,37.5528819060
"17681",126.8476194718,37.5284498909
"17683",126.8474043079,37.5283985232
"17685",126.8473070158,37.5287780040
"17687",126.8471135269,37.5283874690
"17691",126.8468497624,37.5284061280
"17703",126.8596594433,37.5307227056
"17754",126.8029870341,37.5804213397
"17755",126.8033122692,37.5807899495
"17756",126.8029795992,37.5803296104
"17757",126.8030504797,37.5805404586
"17758",126.8033415024,37.5805986248
"17759",126.8031844797,37.5807017390
"17760",126.8031218891,37.5804598326
"17774",126.8094370447,37.5649115590
"17806",126.8490721431,37.5299423577
"17811",126.8495458959,37.5291420778
"17815",126.8514192382,37.5348485125
"17822",126.8519292544,37.5346408399
"17840",126.8074311169,37.5676642262
"17842",126.8078811088,37.5676178669
"17868",126.8391819877,37.5328810505
"17872",126.8395028552,37.5332363826
"17899",126.8469357524,37.5322999871
"17947",126.8470185495,37.5342699516
"17950",126.8465013601,37.5343398959
"17998",126.8391581322,37.5386725320
"18064",126.8461969791,37.5283493646
"18077",126.8448841505,37.5283024011
"18082",126.8421308968,37.5630080617
"18148",126.8073576315,37.5630166807
"18216",126.8089882789,37.5679125142
"18218",126.8090803608,37.5675954948
"18242",126.8396240104,37.5330832192
"18248",126.8403581213,37.5335618370
"18249",126.8404858035,37.5336137008
"18270",126.8409874824,37.5364383817
"18297",126.8481172482,37.5312763205
"18410",126.8334037010,37.5468937412
"18411",126.8353927965,37.5476426199
"18413",126.8353744346,37.5474870340
"18415",126.8356832876,37.5472775689
"18430",126.8347775206,37.5465154018
"18460",126.8447525299,37.5283257874
"18461",126.8447596781,37.5286290174
"18463",126.8445366515,37.5282763731
"18464",126.8445926790,37.5286435889
"18466",126.8443926121,37.5286601794
"18525",126.8029277884,37.5752519011
"18529",126.8075227401,37.5627209550
"18530",126.8067272662,37.5641317557
"18542",126.8074764695,37.5641785517
"18597",126.8096494849,37.5676174665
"18610",126.8099618619,37.5676589670
"18652",126.8382516328,37.5348153120
"18654",126.8385702243,37.5342931551
"18664",126.8415901582,37.5375109594
"18691",126.8477397649,37.5317171637
"18702",126.8510964092,37.5335359883
"18719",126.8457757121,37.5355715122
"18728",126.8459795846,37.5356094310
"18812",126.8298476497,37.5532440489
"18814",126.8282516056,37.5537568831
"18825",126.8385922497,37.5525607253
"18836",126.8378128561,37.5551653488
"18847",126.8431678263,37.5285575440
"18863",126.8437700714,37.5653752066
"18914",126.8083718758,37.5643195365
"18945",126.8448047362,37.5314552626
"18990",126.8104600614,37.5676594723
"18991",126.8108278679,37.5679329512
"18992",126.8106866486,37.5676655805
"18999",126.8108988682,37.5671413594
"19000",126.8108782105,37.5676705356
"19041",126.8403039598,37.5350304024
"19073",126.8480409469,37.5316393412
"19077",126.8443454244,37.5334921977
"19095",126.8428551706,37.5360624135
"19115",126.8462397432,37.5338235999
"19116",126.8463699316,37.5336329879
"19132",126.8477910538,37.5345893690
"19144",126.8456458677,37.5340107285
"19145",126.8455762430,37.5341644166
"19153",126.8408828518,37.5403428497
"19157",126.8404158267,37.5401687045
"19182",126.8356403163,37.5477983801
"19189",126.8345827966,37.5480776557
"19196",126.8349024036,37.5448850310
"19214",126.8347649811,37.5516980804
"19235",126.8412446913,37.5286119318
"19254",126.8414991699,37.5678949337
"19256",126.8418780735,37.5677037871
"19259",126.8421564049,37.5675235587
"19262",126.8776955551,37.5486647118
"19335",126.8430066166,37.5288255633
"19368",126.8110317295,37.5676698518
"19369",126.8112252849,37.5676687638
"19380",126.8115626014,37.5676408364
"19382",126.8120804202,37.5679296388
"19393",126.8246955942,37.5678119404
"19399",126.8427420325,37.5344823005
"19401",126.8431248218,37.5344325141
"19433",126.8480334255,37.5319894223
"19442",126.8484081425,37.5317704944
"19476",126.8469254925,37.5337934826
"19482",126.8474615336,37.5342533323
"19483",126.8475464761,37.5339924603
"19484",126.8475595300,37.5343050329
"19486",126.8476556306,37.5343207178
"19489",126.8474167523,37.5346551155
"19491",126.8473692507,37.5347417904
"19546",126.8342127557,37.5478383304
"19554",126.8341022207,37.5478050907
"19555",126.8339728854,37.5478240156
"19587",126.8397644303,37.5575082607
"19589",126.8408875490,37.5574676687
"19605",126.8405756492,37.5280860957
"19611",126.8423664796,37.5673935239
"19617",126.8432420119,37.5667719054
"19620",126.8437080527,37.5662776377
"19622",126.8564021130,37.5306254449
"19657",126.8068571045,37.5668905643
"19661",126.8094322713,37.5646608481
"19662",126.8093667928,37.5646091388
"19667",126.8073611218,37.5645710432
"19718",126.8507114655,37.5319078070
"19728",126.8514437948,37.5342466764
"19739",126.8120272407,37.5676217025
"19749",126.8123540841,37.5678989980
"19750",126.8125967208,37.5675455654
"19778",126.8387749072,37.5368043876
"19781",126.8390890887,37.5366591514
"19812",126.8491183818,37.5321664373
"19845",126.8478500075,37.5344023025
"19848",126.8481259116,37.5342581320
"19869",126.8470032021,37.5359315323
"19920",126.8336210528,37.5481155598
"19923",126.8333512767,37.5475940328
"19924",126.8329446821,37.5474949937
"19939",126.8340800522,37.5485903329
"19964",126.8428566921,37.5575332469
"19971",126.8393495652,37.5594168423
"19972",126.8393304905,37.5592299313
"19973",126.8393371992,37.5593159089
"19974",126.8392932325,37.5589757691
"19975",126.8395816382,37.5592058401
"19977",126.8402975489,37.5591271586
"19979",126.8398955615,37.5283634048
"19986",126.8470291361,37.5281639485
"19993",126.8421700726,37.5701681828
"19997",126.8425927225,37.5695864931
"20076",126.8417431445,37.5293732454
"20079",126.8415346292,37.5294014903
"20096",126.8443369916,37.5300532048
"20131",126.8135379654,37.5674376316
"20162",126.8373135083,37.5367216995
"20164",126.8373316372,37.5365967725
"20168",126.8370381785,37.5363055441
"20174",126.8400525516,37.5351263376
"20184",126.8480480472,37.5303360698
"20186",126.8481576067,37.5301611398
"20194",126.8486383064,37.5303737277
"20209",126.8498255642,37.5320007052
"20240",126.8485047379,37.5343755499
"20253",126.8468763318,37.5361019452
"20270",126.8439981344,37.5386244315
"20290",126.8387802898,37.5393278590
"20318",126.8323382911,37.5484894481
"20326",126.8340936477,37.5494004239
"20327",126.8343356317,37.5492641939
"20333",126.8342892590,37.5500295667
"20337",126.8343116409,37.5513274191
"20368",126.8417295153,37.5585084918
"20369",126.8427303976,37.5590208595
"20370",126.8430250615,37.5588416750
"20372",126.8436321597,37.5585815392
"20374",126.8437881051,37.5585600091
"20376",126.8440343357,37.5585097395
"20379",126.8442519203,37.5584902310
"20380",126.8444116383,37.5587335547
"20382",126.8447382978,37.5587052854
"20402",126.8426277073,37.5693429834
"20415",126.8474849270,37.5296076828
"20463",126.8076511902,37.5636046235
"20464",126.8077952602,37.5637261217
"20467",126.8078514048,37.5638749768
"20535",126.8533738064,37.5302047685
"20536",126.8533455188,37.5300579624
"20548",126.8143481508,37.5673459602
"20552",126.8149605995,37.5676692882
"20555",126.8430965770,37.5704428484
"20558",126.8602540897,37.5612916255
"20573",126.8374376973,37.5361366303
"20575",126.8374657271,37.5359926212
"20576",126.8371471757,37.5358569802
"20579",126.8376249659,37.5356670859
"20580",126.8375950329,37.5357380836
"20581",126.8375294614,37.5356821649
"20600",126.8493631928,37.5303903962
"20605",126.8497596558,37.5304286209
"20621",126.8460479370,37.5322957623
"20622",126.8457654815,37.5322010264
"20627",126.8438661365,37.5346657307
"20628",126.8435752687,37.5347851758
"20646",126.8420077214,37.5336608724
"20652",126.8487192509,37.5344661369
"20702",126.8379388800,37.5389824941
"20722",126.8336350750,37.5425749531
"20764",126.8399014799,37.5610071567
"20765",126.8399512924,37.5611361027
"20768",126.8400824271,37.5615752628
"20769",126.8400993976,37.5617021880
"20770",126.8401927315,37.5619273613
"20772",126.8402741644,37.5622116984
"20773",126.8403146217,37.5623725956
"20774",126.8403674645,37.5624883599
"20775",126.8404350453,37.5626254654
"20798",126.8466114431,37.5297102670
"20826",126.8085858576,37.5659746441
"20843",126.8083255558,37.5638746331
"20868",126.8394824028,37.5315623011
"20882",126.8469036617,37.5298131401
"20884",126.8472635258,37.5295813896
"20910",126.8524591375,37.5312852412
"20948",126.8377873074,37.5351439409
"20953",126.8378912371,37.5349851122
"20959",126.8408890669,37.5337650351
"21091",126.8338320437,37.5491782673
"21093",126.8318464588,37.5501942131
"21116",126.8327064722,37.5521811064
"21126",126.8396266733,37.5594097275
"21128",126.8400644375,37.5593746686
"21129",126.8403411607,37.5593301019
"21132",126.8415526007,37.5591393625
"21135",126.8437370456,37.5589919909
"21152",126.8445161634,37.5300297173
"21153",126.8462262769,37.5294142625
"21160",126.8457383875,37.5299415818
"21217",126.8395295190,37.5322269230
"21226",126.8403978640,37.5285655223
"21227",126.8404032658,37.5284185061
"21319",126.8377518586,37.5346765086
"21320",126.8381163630,37.5346513324
"21323",126.8383448880,37.5343299690
"21366",126.8454850054,37.5327344256
"21379",126.8450314400,37.5333142145
"21416",126.8428672658,37.5392664553
"21417",126.8427993977,37.5393879168
"21437",126.8374739085,37.5439185026
"21439",126.8369655521,37.5444922970
"21441",126.8365757484,37.5447843731
"21443",126.8392961172,37.5419017862
"21445",126.8388049606,37.5420181414
"21462",126.8317140300,37.5504601243
"21485",126.8391242491,37.5510509167
"21491",126.8328291665,37.5512759399
"21498",126.8442316802,37.5589033115
"21552",126.8024614778,37.5897024921
"21686",126.8389619189,37.5325592090
"21687",126.8390681979,37.5325946770
"21688",126.8393669336,37.5325954640
"21689",126.8389945078,37.5324730490
"21729",126.8441479847,37.5323524362
"21730",126.8437392138,37.5319292876
"21735",126.8437997285,37.5320099762
"21739",126.8448068195,37.5331685301
"21741",126.8446044243,37.5330702749
"21744",126.8444663019,37.5326384464
"21771",126.8486258286,37.5360179758
"21799",126.8383297949,37.5430734289
"21801",126.8384737246,37.5419364064
"21802",126.8380339461,37.5417141182
"21849",126.8354470498,37.5521648513
"21890",126.8444433784,37.5292390903
"21950",126.8077151896,37.5621180557
"21960",126.8399979299,37.5310889379
"21979",126.8488863974,37.5319361683
"21987",126.8552185926,37.5325270012
"22071",126.8558142971,37.5308823316
"22074",126.8440807427,37.5324740620
"22178",126.8303429370,37.5524915411
"22181",126.8306112649,37.5528719366
"22229",126.8539933804,37.5299894021
"22243",126.8429698294,37.5291185215
"22246",126.8426809610,37.5292613611
"22260",126.8149229829,37.5727737609
"22288",126.8329816229,37.5432673047
"22295",126.8345570788,37.5414935256
"22296",126.8343429882,37.5416014200
"22316",126.8367917704,37.5377014780
"22317",126.8366926072,37.5377058859
"22331",126.8418908369,37.5387540726
"22399",126.8632661645,37.5537565966
"22401",126.8548067572,37.5590830822
"22403",126.8551073274,37.5589930791
"22404",126.8552408600,37.5589460513
"22406",126.8557054107,37.5587373648
"22407",126.8558720729,37.5586844673
"22430",126.8354917287,37.5408528607
"22472",126.8415245064,37.5427297111
"22480",126.8383887896,37.5444114156
"22492",126.8464505790,37.5457850073
"22528",126.8491987032,37.5524821092
"22530",126.8487896637,37.5524945955
"22531",126.8486518460,37.5525764977
"22549",126.8590938965,37.5575894445
"22556",126.8330610488,37.5440513833
"22557",126.8331214473,37.5442412593
"22606",126.8422072062,37.5436210808
"22612",126.8424608593,37.5439175303
"22647",126.8501746716,37.5487587106
"22655",126.8469540774,37.5505604297
"22665",126.8485025260,37.5526573768
"22688",126.8608103361,37.5567473336
"22689",126.8609786911,37.5566739234
"22690",126.8607557865,37.5565374295
"22691",126.8611454959,37.5565785926
"22694",126.8152462694,37.5637295387
"22718",126.8346176052,37.5442649779
"22721",126.8361459897,37.5398359514
"22733",126.8351568754,37.5395249927
"22736",126.8367346846,37.5427735854
"22752",126.8366131914,37.5433317329
"22767",126.8395744413,37.5432272169
"22768",126.8660305497,37.5320090348
"22809",126.8518717436,37.5516318700
"22845",126.8330976248,37.5445883914
"22863",126.8356713929,37.5395108538
"22891",126.8417915826,37.5428018155
"22945",126.8516051550,37.5523202960
"22954",126.8474176667,37.5585814550
"22977",126.8078457645,37.5670211390
"22996",126.8352301859,37.5385793721
"23039",126.8436450471,37.5429386298
"23073",126.8523241333,37.5529440502
"23085",126.8458340431,37.5588193713
"23088",126.8453201291,37.5588399952
"23099",126.8581312383,37.5606653568
"23100",126.8580394468,37.5605127203
"23118",126.8077146504,37.5667795620
"23120",126.8073535958,37.5665440680
"23126",126.8089184305,37.5675044205
"23148",126.8362037488,37.5383490945
"23178",126.8426926115,37.5446216308
"23180",126.8426526682,37.5447432063
"23181",126.8426475456,37.5448258480
"23206",126.8469394553,37.5498289926
"23233",126.8568773476,37.5562605873
"23234",126.8567082558,37.5560425877
"23239",126.8572104619,37.5557889762
"23240",126.8571205343,37.5558290735
"23295",126.8382824499,37.5400998312
"23306",126.8386252268,37.5395322884
"23313",126.8418695760,37.5456689719
"23327",126.8444134681,37.5436582138
"23332",126.8460679295,37.5480602723
"23344",126.8456776265,37.5475786839
"23351",126.8479307368,37.5509078184
"23355",126.8483743989,37.5513516021
"23359",126.8541495486,37.5524441063
"23360",126.8539899774,37.5524787666
"23361",126.8545517591,37.5524671600
"23373",126.8573872454,37.5557099159
"23379",126.8579887416,37.5557280836
"23380",126.8580471577,37.5555628523
"23381",126.8578884400,37.5556546900
"23382",126.8581006785,37.5556679675
"23384",126.8585014608,37.5553956121
"23397",126.7982957780,37.5609245271
"23419",126.8387154194,37.5394441837
"23420",126.8388808082,37.5391829728
"23434",126.8392519002,37.5390227362
"23480",126.8556222170,37.5520368335
"23493",126.8586150847,37.5553406309
"23497",126.8505775914,37.5589607179
"23506",126.7997107735,37.5609018454
"23526",126.8335923465,37.5448764977
"23546",126.8393928310,37.5387761250
"23551",126.8394188352,37.5382242722
"23557",126.8390909236,37.5378330131
"23581",126.8484914211,37.5496889336
"23582",126.8485704480,37.5497892033
"23619",126.8553923486,37.5575010194
"23620",126.8555090054,37.5574662510
"23642",126.8342542025,37.5448892531
"23674",126.8379953676,37.5418035193
"23722",126.8466538560,37.5517974826
"23744",126.8567166074,37.5569708218
"23751",126.8574206145,37.5566166894
"23755",126.8134274888,37.5535054775
"23756",126.8140821521,37.5530591240
"23757",126.8127274461,37.5526080420
"23758",126.8131428588,37.5521087314
"23759",126.8122131935,37.5528923414
"23768",126.8347616413,37.5448529065
"23806",126.8377868767,37.5426123443
"23810",126.8428905000,37.5438572142
"23906",126.8366775849,37.5394138309
"23919",126.8383343212,37.5405432018
"23926",126.8421940102,37.5442652645
"23968",126.8524634397,37.5533318865
"23970",126.8526297154,37.5533383532
"23975",126.8593733886,37.5554678655
"23979",126.8604852913,37.5553558233
"23982",126.8513151213,37.5687547104
"23983",126.8514404989,37.5689108267
"24038",126.8414132719,37.5444479107
"24076",126.8534096546,37.5532528633
"24078",126.8517637647,37.5570123159
"24079",126.8516258256,37.5570673820
"24080",126.8514372015,37.5571312518
"24081",126.8514054464,37.5570546980
"24086",126.8607025824,37.5550043795
"24102",126.8337157672,37.5404165212
"24104",126.8336317715,37.5406692361
"24105",126.8336104234,37.5407653148
"24115",126.8346692564,37.5388699288
"24131",126.8364281255,37.5391964502
"24149",126.8411416719,37.5444330408
"24153",126.8404550162,37.5443979817
"24165",126.8505769611,37.5493679315
"24168",126.8473905097,37.5485552447
"24209",126.8616042420,37.5545403140
"24224",126.8334362071,37.5413881533
"24233",126.8352218976,37.5374949449
"24234",126.8340031505,37.5404724168
"24255",126.8397504997,37.5410252060
"24256",126.8401051750,37.5409129909
"24274",126.8397711355,37.5443356506
"24275",126.8396012028,37.5443411085
"24314",126.8456504362,37.5520859016
"24327",126.8462828790,37.5585348055
"24329",126.8457855429,37.5585592129
"24331",126.8455695663,37.5583422296
"24338",126.8629389167,37.5541901956
"24349",126.8629536077,37.5539025939
"24350",126.8628997123,37.5538580777
"24352",126.8630540614,37.5538477886
"24354",126.8412122720,37.5385015577
"24478",126.7985495196,37.5837821302
"24519",126.8162186780,37.5722536090
"24524",126.8371380453,37.5359211791
"24534",126.8203582110,37.5462796714
"24636",126.8170471431,37.5465706487
"24641",126.8391419140,37.5407313235
"24671",126.8123183298,37.5662719769
"24768",126.8162626106,37.5682397713
"24769",126.8143860436,37.5721921082
"24831",126.8113209282,37.5638921315
"24865",126.8634568596,37.5502219433
"24866",126.8412281671,37.5313387647
"24887",126.8058393854,37.5667825121
"24907",126.8381466794,37.5375868140
"24915",126.8580120500,37.5551866990
"24923",126.8618525952,37.5508562808
"24955",126.8188164235,37.5708992933
"25012",126.8374299721,37.5451025839
"25013",126.8582734514,37.5555335254
"25016",126.8170415260,37.5714992279
"25024",126.8163579626,37.5731620855
"25051",126.8447505830,37.5275961326
"25056",126.8670456830,37.5506965758
"25126",126.8512017489,37.5315240634
"25142",126.8372932007,37.5601716785
"25170",126.8384276173,37.5605448576
"25179",126.8341767616,37.5526740537
"25215",126.8367814601,37.5365358739
"25258",126.8414156860,37.5708138440
"25269",126.8126396118,37.5779151807
"25283",126.8214511470,37.5708583739
"25333",126.8017450134,37.5776514238
"25361",126.8590210964,37.5306086359
"25385",126.8393357805,37.5713296727
"25394",126.8395062919,37.5348840903
"25430",126.8144574002,37.5678776275
"25448",126.8712755886,37.5477815348
"25479",126.8086777059,37.5621104872
"25481",126.8076807202,37.5619556505
"25512",126.8348253005,37.5360894098
"25522",126.8157551789,37.5770861595
"25526",126.8181651874,37.5813182249
"25527",126.8182813834,37.5810686710
"25557",126.8631430296,37.5350125734
"25578",126.8175309255,37.5709607115
"25622",126.8554121350,37.5332842154
"25779",126.8454608820,37.5586312975
"25787",126.8130151175,37.5686086480
"25805",126.8377880837,37.5658604376
"25825",126.8222574692,37.5669079490
"25836",126.8576214017,37.5571421310
"25844",126.8095798193,37.5679585652
"25864",126.8048240979,37.5730422552
"25877",126.8508513479,37.5455120233
"25881",126.8710530759,37.5520214577
"25886",126.8338248426,37.5471283756
"50620",126.8537798331,37.5216728860
"55624",126.8658911793,37.5056192475
"60436",126.8314961297,37.5366658474
"66838",126.8568557331,37.5271596201
"98900",126.8411799369,37.5107111650
"101761",126.8579864774,37.5250708552
"110228",126.8765747593,37.5203999198
"117348",126.8257028186,37.5403631889
"140400",126.8758207536,37.5247775792
"145274",126.8705649299,37.5108357238
"148796",126.8532890512,37.5178320506
"165457",126.8677976545,37.5327724473
"185782",126.8584768203,37.5211160919
"186214",126.8794018096,37.5460551503
"214811",126.8500844345,37.5229023413
"232705",126.8442941382,37.5265456421
"233472",126.8794104050,37.5445361713
"243408",126.8317279418,37.5155801758
"244115",126.8541785457,37.5163081563
"272781",126.8796324886,37.5444406318
"272783",126.8797517280,37.5447277467
"272784",126.8798886790,37.5444955631
"285067",126.8618519626,37.5223755933
"287167",126.8335948969,37.5150921327
"295033",126.8702829358,37.5470637020
"297442",126.8704477813,37.5470154050
"301625",126.8408762331,37.5153098874
"323855",126.8711282848,37.5451852815
"328360",126.8250374355,37.5347296796
"328381",126.8253076916,37.5337312435
"328398",126.8379529213,37.5268830140
"328466",126.8263739174,37.5375430427
"328486",126.8277356303,37.5352219185
"328487",126.8275012319,37.5352428509
"328488",126.8276306700,37.5351125699
"328489",126.8278589829,37.5351397871
"328519",126.8313192507,37.5356091366
"328536",126.8321279541,37.5353053330
"328537",126.8321660406,37.5351708367
"328546",126.8329374745,37.5354790759
"328554",126.8304234054,37.5366129218
"328556",126.8307261475,37.5369447795
"328561",126.8303297343,37.5373194244
"328598",126.8323072903,37.5372802644
"328618",126.8328062408,37.5375429951
"328620",126.8327444027,37.5377712142
"328633",126.8331205560,37.5381820430
"328647",126.8327072096,37.5358317046
"328650",126.8322813945,37.5356567844
"328659",126.8348261425,37.5371522727
"328676",126.8365452865,37.5295346400
"328679",126.8364441636,37.5293662658
"328711",126.8374922404,37.5280834109
"328741",126.8231438056,37.5348470884
"328742",126.8232650749,37.5348506422
"328783",126.8257834383,37.5348452037
"328788",126.8608449204,37.5258178235
"328790",126.8609844174,37.5260027639
"328793",126.8610045144,37.5258410368
"328795",126.8614140938,37.5258989263
"328796",126.8612826939,37.5260637128
"328797",126.8616574882,37.5260048710
"328798",126.8617344690,37.5255815529
"328799",126.8619522391,37.5260932894
"328800",126.8621614847,37.5260243083
"328801",126.8620326257,37.5256001287
"328802",126.8623570161,37.5260144984
"328811",126.8272596604,37.5350579343
"328832",126.8624295895,37.5256144053
"328833",126.8625932938,37.5260766468
"328834",126.8626673040,37.5257046976
"328835",126.8627175289,37.5260735776
"328836",126.8628859104,37.5260866002
"328837",126.8630399210,37.5261024903
"328840",126.8636825174,37.5258840415
"328842",126.8673580116,37.5253752369
"328844",126.8679446672,37.5251996154
"328845",126.8679106864,37.5250881147
"328847",126.8678826413,37.5249902395
"328850",126.8677959548,37.5247318574
"328851",126.8677630085,37.5246248324
"328852",126.8683925908,37.5259285835
"328853",126.8682404939,37.5252184247
"328854",126.8685580598,37.5251847128
"328855",126.8689488969,37.5251555499
"328856",126.8691475220,37.5256823241
"328858",126.8694141790,37.5256417147
"328867",126.8720130207,37.5246909445
"328869",126.8723063895,37.5252970625
"328871",126.8736269698,37.5251074047
"328872",126.8735721200,37.5244897103
"328876",126.8723472265,37.5254219453
"328877",126.8723650101,37.5255184289
"328878",126.8725601957,37.5254268334
"328879",126.8724083978,37.5256720286
"328880",126.8726093444,37.5255974417
"328881",126.8726254244,37.5256950178
"328882",126.8727240119,37.5251280357
"328883",126.8724365592,37.5246521399
"328884",126.8726288593,37.5246247947
"328885",126.8730654264,37.5250775292
"328888",126.8726858808,37.5244021421
"328890",126.8731125005,37.5252739187
"328891",126.8732261436,37.5255303450
"328893",126.8732708124,37.5245341126
"328894",126.8738216721,37.5244545692
"328895",126.8741243592,37.5249139093
"328897",126.8741519425,37.5250289477
"328898",126.8741870037,37.5251858200
"328899",126.8739756480,37.5244326525
"328900",126.8743157066,37.5248913135
"328903",126.8747643906,37.5242827231
"328904",126.8749375793,37.5248035777
"328906",126.8754167439,37.5248571731
"328908",126.8753673281,37.5252109687
"328909",126.8750789565,37.5255229967
"328911",126.8753040663,37.5247555735
"328912",126.8751151916,37.5242651536
"328941",126.8314181044,37.5106916834
"328962",126.8288673205,37.5144762722
"329012",126.8262364439,37.5350647015
"329013",126.8264288474,37.5350847094
"329023",126.8328242088,37.5126074808
"329037",126.8242643142,37.5359354502
"329046",126.8247714690,37.5335048679
"329088",126.8250349751,37.5325515372
"329093",126.8251454450,37.5321242282
"329094",126.8251641655,37.5320490215
"329095",126.8252017571,37.5319174803
"329134",126.8251289253,37.5344158038
"329136",126.8251451208,37.5342426307
"329137",126.8251423717,37.5341746026
"329156",126.8266332185,37.5345324826
"329181",126.8249241529,37.5340931922
"329207",126.8364368179,37.5308191112
"329212",126.8360731196,37.5310979524
"329214",126.8362383382,37.5311581581
"329913",126.8254972510,37.5405807905
"329916",126.8262153296,37.5395927036
"329917",126.8258188620,37.5389858061
"330010",126.8259815117,37.5386017438
"330011",126.8261266997,37.5383799320
"330014",126.8262909339,37.5381897191
"330016",126.8264726231,37.5379349759
"330017",126.8273958086,37.5379228265
"330018",126.8267267095,37.5377164096
"330021",126.8274779589,37.5377434049
"330112",126.8275121845,37.5376191861
"330115",126.8272148737,37.5369650001
"330119",126.8274101023,37.5365934466
"330120",126.8281308587,37.5368215482
"330121",126.8275098214,37.5364741199
"330122",126.8282094669,37.5366485853
"330123",126.8277248867,37.5362250732
"330124",126.8284345959,37.5363255614
"330125",126.8284551193,37.5362089081
"330208",126.8289230275,37.5356741838
"330210",126.8289466649,37.5354932805
"330211",126.8291256592,37.5355589474
"330212",126.8283533139,37.5352437697
"330213",126.8290749366,37.5352772363
"330214",126.8292016099,37.5353752043
"330215",126.8284939278,37.5350450166
"330217",126.8292733617,37.5350146309
"330220",126.8286615711,37.5347923294
"330222",126.8294590936,37.5347576045
"330224",126.8296554109,37.5344695951
"330299",126.8289838084,37.5342823525
"330307",126.8306644929,37.5328898455
"330308",126.8301927827,37.5325022785
"330381",126.8303145923,37.5323047261
"330382",126.8311186449,37.5322813521
"330384",126.8304927101,37.5320528616
"330385",126.8312539135,37.5321527341
"330386",126.8307411772,37.5317624500
"330387",126.8314484475,37.5317870612
"330389",126.8308778495,37.5314233637
"330477",126.8313978928,37.5307800377
"330478",126.8321530045,37.5307803171
"330480",126.8315548852,37.5305339449
"330481",126.8322662232,37.5305151576
"330482",126.8316695040,37.5303690409
"330484",126.8317819954,37.5302222236
"330487",126.8324194148,37.5302949338
"330488",126.8325964936,37.5300650689
"330576",126.8327256993,37.5298626869
"330577",126.8330263582,37.5294952985
"330578",126.8323681086,37.5293095917
"330579",126.8333301074,37.5292758901
"330580",126.8324698555,37.5291048876
"335219",126.8758111692,37.5461649271
"335226",126.8764340376,37.5464124048
"335228",126.8764610506,37.5462306992
"335232",126.8743649993,37.5204190866
"335233",126.8731057987,37.5203381813
"335234",126.8732152050,37.5204622430
"335236",126.8733576883,37.5207015336
"335237",126.8728385813,37.5209349259
"335238",126.8734824625,37.5207998340
"335242",126.8737979452,37.5205292428
"335244",126.8544229969,37.5210860471
"335246",126.8545755793,37.5210632540
"335248",126.8549251343,37.5215562673
"335249",126.8547307078,37.5211238208
"335251",126.8552443095,37.5216155055
"335252",126.8553075428,37.5218073317
"335253",126.8555444670,37.5216556371
"335254",126.8555295287,37.5218286872
"335255",126.8556453260,37.5212507451
"335256",126.8556151815,37.5211282819
"335258",126.8556545062,37.5218724138
"335259",126.8557424947,37.5217114149
"335264",126.8370801285,37.5189474819
"335266",126.8389365277,37.5214490154
"335268",126.8392809429,37.5212203284
"335269",126.8393583653,37.5215421180
"335270",126.8397027098,37.5213133885
"335277",126.8489135930,37.5234297286
"335279",126.8493331039,37.5235583925
"335281",126.8495149428,37.5235994910
"335283",126.8585741477,37.5251743426
"335284",126.8587518147,37.5251457222
"335285",126.8588673629,37.5255837201
"335288",126.8592029038,37.5251853409
"335289",126.8594120317,37.5256173150
"335290",126.8593343949,37.5252494280
"335291",126.8594503611,37.5252769549
"335292",126.8596562150,37.5256616179
"335293",126.8595859129,37.5252801832
"335294",126.8597122513,37.5252968824
"335295",126.8598583568,37.5253721823
"335296",126.8599537008,37.5257008214
"335297",126.8600086065,37.5259768922
"335298",126.8600748178,37.5253905689
"335303",126.8528242340,37.5280438326
"335305",126.8535007056,37.5281127219
"335310",126.8548995152,37.5283260746
"335311",126.8551487617,37.5283414775
"335313",126.8559572013,37.5284485550
"335316",126.8336192837,37.5298836916
"335317",126.8337497441,37.5298960139
"335318",126.8338862685,37.5296385539
